"cps19_ResponseId","pes19_lang","Language"
"R_3EhyshbJGLbxQS7",68,"English"
"R_BDEjIzxrKzghzfr",68,"English"
"R_5vzUf8yyyIkRcHL",69,"French"
"R_1QuYv9d11itRDyy",68,"English"
"R_2v7hHSyGH1Lrplu",68,"English"
"R_27moVvTleo1qrB8",69,"French"
"R_2uDwzLHknr9wMeH",68,"English"
"R_3PcYd5NGIHAR7F5",68,"English"
"R_3HLmcc2Pvy10RJ1",68,"English"
"R_2VJWUko60HZR6v6",68,"English"
"R_2rDsP8jT7tLLrVv",68,"English"
"R_1CjV22jSb5colXm",68,"English"
"R_30iUTKbNMvVElZ3",68,"English"
"R_29jqojV54oZSfj3",68,"English"
"R_1DNqxpqaJDcLEJh",69,"French"
"R_3eyP7jAC10IBXSR",74,"Other"
"R_2flGShXxsvadIe0",68,"English"
"R_ZrubGQUXKUTswud",68,"English"
"R_25Em0QMy0bfHpp9",68,"English"
"R_2VO4EzzyvNlQImt",68,"English"
"R_27QEHW0zQUNRuoM",68,"English"
"R_3PiqGFa1Xy1qYbi",68,"English"
"R_1OH7HL9WBsBVoT3",68,"English"
"R_2Ce8yz3ShHAOZct",69,"French"
"R_2dEXUhua4ZJrb9W",68,"English"
"R_3hn21JQmHRM9GOU",68,"English"
"R_1LhCdeXjmoFEkW7",69,"French"
"R_bw2pdKzu3AoECGt",68,"English"
"R_yEC4jlbI69BII1z",68,"English"
"R_2CU7006n0ClUP1U",68,"English"
"R_1HkurDHQlJGhuLg",68,"English"
"R_324rHkLH6Rg7XV2",69,"French"
"R_3CZWe67qoqUd5k7",69,"French"
"R_NVj9vfQIe9a56CZ",68,"English"
"R_2qCqAyqTcMp5SZZ",68,"English"
"R_1ruz2zJkaN7BQXG",68,"English"
"R_1qeWApI5yUP3bDu",69,"French"
"R_1HeQ3qCfyFxmnMI",69,"French"
"R_1KfZsr58734bmk1",68,"English"
"R_25LB9Me5kWqeoqi",68,"English"
"R_2CIJEkypvTK75Vz",68,"English"
"R_1hEhVd6i0fzknAV",69,"French"
"R_BriRSb9mjR9yOsN",68,"English"
"R_2sY0Y7Z2dfqAyx2",68,"English"
"R_290N38FTLi1h98e",68,"English"
"R_2D62175lDeOLIi3",68,"English"
"R_1eVsJRI7PJSlLVa",68,"English"
"R_3G8MjFSASvf1O6N",68,"English"
"R_3FXp6rlHfpyYyRC",68,"English"
"R_3lt3bDrVnCEtWOz",68,"English"
"R_3laS4WVYB6wG0tH",84,"Other"
"R_O9Ie2lFOTei7nO1",69,"French"
"R_ehbh3seRASacYH7",84,"Other"
"R_1FnbncmHqnP4Mfx",68,"English"
"R_2w6RbDFJ76RZqco",68,"English"
"R_3m8fKlFFx4v2uN3",68,"English"
"R_1hxIyD8Ffs0DD76",69,"French"
"R_3mgbrOTx9hgaQPf",68,"English"
"R_T11PQ9otwJylBLj",68,"English"
"R_tWjuh9HzqOoTWVz",69,"French"
"R_3EX93jd7qPvk3m0",68,"English"
"R_2104OkCahHTNGy7",68,"English"
"R_2yqqK3Q0H9Im7Hq",68,"English"
"R_2YRCZT5gCN8eukk",68,"English"
"R_3NKSz5QhOvY1FII",68,"English"
"R_1lc9ehGNDMzfddD",69,"French"
"R_3hax5t47zDBYG4W",68,"English"
"R_1kUD6VisXRQq7Tw",68,"English"
"R_1oz2azpAbnjlGZL",68,"English"
"R_YQuzOtXTKJcvDvr",69,"French"
"R_1OIF3qdUO6EkqFn",69,"French"
"R_1Ov4zwnyXSc2qmK",68,"English"
"R_1OGYDucivGmBfvI",69,"French"
"R_1CebcH2MLFh0rZQ",68,"English"
"R_3FP6Tne1vMYcL5x",68,"English"
"R_u4HuFHxpbKMEHqF",69,"French"
"R_2rl04dcvZyTPcZ2",68,"English"
"R_vNAA5pUjZ8g3Mgp",68,"English"
"R_3COdd6LguJq2lB1",68,"English"
"R_40CSZxCWwQXy7tv",69,"French"
"R_1gO2CEYoifYjeNv",68,"English"
"R_28RQCDydFoNdUri",69,"French"
"R_3Rl8cL2zMpINkwb",68,"English"
"R_1LidJl3b9MH5bKa",68,"English"
"R_27lCDFfXpL8PEgg",69,"French"
"R_UoxwWIs7GN4QRoZ",69,"French"
"R_271INZsnrJLdHc7",68,"English"
"R_30pCoyHOTUEVQ4E",68,"English"
"R_2sYY1e2HZ903nMm",75,"Other"
"R_1k0uGMsK5DE2WBS",68,"English"
"R_2aV7i1mvHmjYgcl",68,"English"
"R_24wwRAJaCLwfxt9",68,"English"
"R_1mERbW1SDqHlNhn",68,"English"
"R_10O4DaioFILZx0Z",68,"English"
"R_2QzWahpHUZfTF6f",68,"English"
"R_9nR4o8yJdkeY6gF",68,"English"
"R_2V2CBmTHX4RlBDY",69,"French"
"R_40CIEkzYDQGHU89",69,"French"
"R_2Xh8IorcJFohKQx",68,"English"
"R_21j57fU9iED568o",68,"English"
"R_2PpnUertsvJpUnS",68,"English"
"R_3nNVeBanstAeJKy",68,"English"
"R_2bUYKEGCat5WSOc",69,"French"
"R_2y2gYuUVgaDx7S4",68,"English"
"R_2VylJE7PFaCO4XG",68,"English"
"R_25uBKGtczSR9wf4",69,"French"
"R_2CuXvNvu8XBbmGr",68,"English"
"R_1Nh6M6cbG9iQWh2",69,"French"
"R_1DFGbMeH1bnTBrO",68,"English"
"R_21pnJYPWLNMoxvU",68,"English"
"R_2bJjgPHdJTmmo2t",69,"French"
"R_2pS8dIaPm9xnBRO",68,"English"
"R_31c4fevl5Qe7SdD",69,"French"
"R_RD1hGBzBTSS0vct",68,"English"
"R_uy5XkRuv5toRQeR",75,"Other"
"R_1GKv0Ob7NRIdAmt",68,"English"
"R_32IX9Rp0nFQmh90",68,"English"
"R_3oYliHbqCykzFVY",69,"French"
"R_3gRCDVppsm4BCvr",68,"English"
"R_2ROOeGewVZSXLLi",69,"French"
"R_42bhvMORjJICLD3",69,"French"
"R_2eapz9OGVGFck3m",69,"French"
"R_5gK2BnQuAUYd5Jf",69,"French"
"R_2ZOXNJfRcRMKiia",69,"French"
"R_XAIWhRdUpLISRtn",69,"French"
"R_3NEON7jYDkVLCsj",69,"French"
"R_12a5jNWAcUis5Oh",69,"French"
"R_dgtHBt0r3PmHJUR",68,"English"
"R_WccyuAgNNlH0NUZ",72,"Other"
"R_sBgESprEHY5Hgkh",68,"English"
"R_T8fKJhEkyrHCdTX",68,"English"
"R_27J2VlY17j8QdtI",69,"French"
"R_2qz7L6eX6hDIB6K",69,"French"
"R_XumyT7B9B1mhaw1",69,"French"
"R_UyDZYqWduPaOHVT",68,"English"
"R_A7fo5fB3fSQlCb7",69,"French"
"R_DoC2CRYaIvtMoiR",69,"French"
"R_2zDbUB6cMbUT8w8",71,"Other"
"R_26heRGLjsXUWlhT",69,"French"
"R_8B5JC1L47ONoOUV",68,"English"
"R_1Dw0fh8XrcvlbeP",69,"French"
"R_2EbBcmn8Va7xPfv",68,"English"
"R_2WMEKavKXt9KMUX",71,"Other"
"R_ApJosUmtW5c9TYB",69,"French"
"R_2uK9nWyC7npDwZI",69,"French"
"R_1FhOTO613zcmM0b",69,"French"
"R_sCnsbQxiPO9jZVD",68,"English"
"R_1ote7bEbbOMfoNT",69,"French"
"R_1fkel9FrryA31G0",69,"French"
"R_1gBBqj6WCf71XSm",69,"French"
"R_2Csjzs582hPnF9h",68,"English"
"R_3ESBK1OICGyS1aD",69,"French"
"R_wNWK1j6Z3jWCCXL",69,"French"
"R_3rTyMnkW8J6Wxss",68,"English"
"R_2qqk7TlLlhn5kIB",68,"English"
"R_1eQputicCxbvPrI",69,"French"
"R_1H6HeSIRCAIjsod",69,"French"
"R_udJAi8BjYSQN1ol",68,"English"
"R_1OwoOBDxFSHoXeg",69,"French"
"R_1rixwNV4QOb2LSf",68,"English"
"R_1QKszWjiMejjuQS",68,"English"
"R_3Icb8Semlg0ylZT",68,"English"
"R_1kGJt4j7nYOWZlJ",69,"French"
"R_2Valte99N7QYQt8",69,"French"
"R_3L5R1cwxS0yLmJM",68,"English"
"R_1NkyrryCoF9EHNh",69,"French"
"R_umRc2teMrG8elHj",68,"English"
"R_2bPm1B6GnSSqCol",69,"French"
"R_2c8vvFsa0LhkqOi",69,"French"
"R_s4FgYb9qR0HlsQh",78,"Other"
"R_31asxHAnReZUU0K",69,"French"
"R_3QXi475LG3TmSYk",69,"French"
"R_2zCJ1pXVzXVMzKr",68,"English"
"R_1dp4FlMKrq1Nh5V",69,"French"
"R_1QyDknce9RnuS3G",69,"French"
"R_ZkmfuqUCyIJNUhr",68,"English"
"R_2VqKR23xlmSDb3V",68,"English"
"R_31jjlOG4Cof6bO1",69,"French"
"R_SDeDZ5SWMxHPt3X",68,"English"
"R_1K3CifsB7ou3kT0",68,"English"
"R_ptpcVAuftTPWQGB",69,"French"
"R_1kLXMqugIcumkyk",68,"English"
"R_SMGfUZFFKaUmimR",69,"French"
"R_3J9HXwIecbvueaA",69,"French"
"R_4SKcd5xcdPikIX7",69,"French"
"R_2zhDy6snn0mpp97",69,"French"
"R_A7gSmIX0XL5mkvf",80,"Other"
"R_bvgraM2mHcPw4sp",69,"French"
"R_1pAkLj8MrrVS3yy",68,"English"
"R_1C24DFCGy4gxaNV",68,"English"
"R_1Kl6HIeANPnElpw",68,"English"
"R_3huQmOdMsNftMuO",69,"French"
"R_BX8EZ1sRRysffCF",69,"French"
"R_2dPZE2NHaMFSPgL",69,"French"
"R_1K8wDnjoBdsP0Tk",69,"French"
"R_2bTb7Ob8jIUbne6",68,"English"
"R_1is7RlTw6LkvDyR",69,"French"
"R_1LdR6S6i14s4AiB",72,"Other"
"R_1CdQOfli7yYPgO9",69,"French"
"R_1r7fWeuB6yP11VX",69,"French"
"R_1ISZuFAlcbb6jML",68,"English"
"R_30djP1WZZ0xJKqS",69,"French"
"R_BDj4mMSxa5902e5",68,"English"
"R_3MA4uI4nMMuFZFZ",68,"English"
"R_2aOyH1eYSEuxeWe",68,"English"
"R_3EcETH8Egjlz1BH",68,"English"
"R_11atI8komauQVjw",68,"English"
"R_2TZ7s8oyS8VVtWZ",69,"French"
"R_1ZX3o2QBcnpj1It",68,"English"
"R_Z9IJsGcKtgU2mKR",69,"French"
"R_z7mwG53zIvbp3IB",69,"French"
"R_XBu2G3xuUfvHthn",69,"French"
"R_1qX1Yi4lc60URIu",69,"French"
"R_2xFyYlFWZGZkZmy",69,"French"
"R_1MLZt6o7gkngKr5",69,"French"
"R_pQJDw986lobMqat",69,"French"
"R_3GwU5dFF0vGllq7",68,"English"
"R_2Bo1MMgV1Rnxl0p",68,"English"
"R_3syy5ShM0EnSjGF",69,"French"
"R_CgDEIiGRS8ssEwx",69,"French"
"R_1E0rNz8kPXtI2TS",69,"French"
"R_D0JCpK4581dbzsR",68,"English"
"R_s6v4rGEBURztVOV",68,"English"
"R_29gDDedhIlkCSOx",68,"English"
"R_1I43mFD6UIgyoZt",84,"Other"
"R_1P5zLtsAsiObY1d",69,"French"
"R_1n9nU1zCBBp8gDx",68,"English"
"R_2zcoq0jOYyNIegP",68,"English"
"R_sFHQbfSHv16nWvL",68,"English"
"R_1NkUghVxZVrlSjJ",69,"French"
"R_1FfubrPVcYnLlT4",69,"French"
"R_VKz695RESKvx5M5",69,"French"
"R_2f85G87nYmKEmMp",68,"English"
"R_2rC7owShvIPuj1V",68,"English"
"R_3KPJDFkmWNPu8ea",68,"English"
"R_0wUE7ARAOsg4Pbb",69,"French"
"R_4JDZRkW5HgNr8nT",69,"French"
"R_uqYMKKUYWBVfdWF",68,"English"
"R_2Yu1JH0iey2RSih",69,"French"
"R_3gZV9eNxpOiUaNv",69,"French"
"R_2rUXaCxhgtjoCIq",69,"French"
"R_3ltzQGP828u0sZt",69,"French"
"R_22JlpS96H9YpKsU",69,"French"
"R_Q9WN70j0OsfRzDr",68,"English"
"R_x3HkjaX3Q6gApi1",68,"English"
"R_3KZyFN9APhzdfRM",69,"French"
"R_1IHnt0SNnyZsVzX",68,"English"
"R_2chmDoWrbcV0krd",69,"French"
"R_1PXL5RrnjeKXl88",68,"English"
"R_1FmIorlXTzby8LR",68,"English"
"R_T7vbcQ23yKmqktX",68,"English"
"R_3EYkxfhxL6wCmGF",69,"French"
"R_2AS8dfYees7xYZx",68,"English"
"R_u1HwePnizUHC28F",69,"French"
"R_yrb0kEu0IpAW6Jj",69,"French"
"R_cA3zlB8Xr3qcSXv",68,"English"
"R_3KxOprpu5BFny2K",68,"English"
"R_2wEK2fdtdi6axQE",68,"English"
"R_2Wx7T1CJa0LEVUI",68,"English"
"R_QoDY9WNXjbBoU0h",68,"English"
"R_3ktW4nktQ5kT0R1",68,"English"
"R_TefNzRbx89PYUV3",69,"French"
"R_DId68xakOaZasWB",68,"English"
"R_1rwdcxgmSfVhfyD",72,"Other"
"R_BJknBzeKdu6Dypz",68,"English"
"R_1M50oxwnxDoT262",68,"English"
"R_20UuTjm7wIhhTPu",68,"English"
"R_27a6EbOb2wmK8IZ",69,"French"
"R_2EFdYI8RawcoAcq",68,"English"
"R_2P1krFd4obBj4Ud",68,"English"
"R_RqcAfuUMb2fb84N",81,"Other"
"R_1NlhtNP5n67Y2Ze",68,"English"
"R_3IWZfwR1hyj3h2N",69,"French"
"R_2tLjJwkCYJ1SG5J",68,"English"
"R_3gLekUMroKHBrZV",69,"French"
"R_82DU3KQO3iKzYOd",68,"English"
"R_10Jf6fRjFpnTd0L",68,"English"
"R_3PNP5qa15sR8640",75,"Other"
"R_3EGsB7ZIg6IM4s0",68,"English"
"R_bI16O3ZYE5CqHEl",68,"English"
"R_YY7J39gyjdFFFCx",68,"English"
"R_248V1DEYYkzxPtE",69,"French"
"R_1LIu1vaCZH1b4Nc",69,"French"
"R_XpSu5YnY0iJPPaN",68,"English"
"R_1GQ4OIZweHcUaFO",69,"French"
"R_2QAIqkgmTMKT9i0",69,"French"
"R_1eUYOrORghScaOn",69,"French"
"R_2sSB5fsr5jhmW2r",68,"English"
"R_3KuZfoNyoKDn0BE",69,"French"
"R_1pmlIPEiub5y7YP",68,"English"
"R_1F3p43YOr7rZuPw",68,"English"
"R_2ah6eJ5KHmInH4n",68,"English"
"R_ZIw6qtObgn79zkR",69,"French"
"R_1TUBusAVK4YGmxr",68,"English"
"R_1o5PEDQTPquzTXU",69,"French"
"R_2VDwJFUVMR92Rii",69,"French"
"R_TnnCRZDbZ0720hz",68,"English"
"R_1IoxjZ9zOjAL2lR",69,"French"
"R_1FRPnr5b7fZC3eW",69,"French"
"R_27rEwZ26fdk6TyN",69,"French"
"R_3gXx8fNaHjM6LRy",69,"French"
"R_3gMGP3mT8fM4wit",68,"English"
"R_3fiLn6lF9p6lJzA",69,"French"
"R_25NMhmrCn9o86oZ",69,"French"
"R_3Hp5vUITRorejCX",68,"English"
"R_3ey73zf6KktTgyD",68,"English"
"R_2c8xTbC0vEfTOmq",68,"English"
"R_4T1FwRu1tiqzalr",68,"English"
"R_2tzGolR7gwlEXgB",69,"French"
"R_beJK0oatPAziew9",69,"French"
"R_3DhKgnX9CIQfyZJ",69,"French"
"R_cTiDg0BePQobqzn",68,"English"
"R_3oNk4AwIjqzqgVf",68,"English"
"R_1Or7cUlzR4kbjO2",68,"English"
"R_129EB0EoNRbELN0",68,"English"
"R_pFZtWYo4g8hwHYt",69,"French"
"R_3JxCNTths5KkcZg",69,"French"
"R_1rPkC1JH3lJUTsJ",69,"French"
"R_3ETpEoQSL3lIzU5",68,"English"
"R_pRhwmsVgf37jyUh",69,"French"
"R_1H1SQ8u50LaYY3Z",68,"English"
"R_3fOV1LjsoGIKsWT",72,"Other"
"R_ZKxTq9455FvBwmB",69,"French"
"R_9AHkwMzGikrmaOt",69,"French"
"R_1dA1xCVYmY85upv",69,"French"
"R_2aVlRUXjiWQHAWR",69,"French"
"R_1jJQGgx6KFwojLX",69,"French"
"R_bPg8PC3dwPImWyd",68,"English"
"R_2QrLL5tcXZF3Df6",68,"English"
"R_yxQgujavSdv4zUl",69,"French"
"R_1IS3uyDwq4x9Ex2",68,"English"
"R_3J90yPNDzW8O5dK",68,"English"
"R_2EgSQklJ4Tg5Xfw",68,"English"
"R_5drpjb5L2DbGDKx",69,"French"
"R_3EzhIfyyRy2OAkd",69,"French"
"R_1lcVBIzDQtXl0BU",80,"Other"
"R_2alCBjk9uhLHSGK",68,"English"
"R_8e2RViXty8nuMWl",69,"French"
"R_1HcpzrHV7Fejnqm",69,"French"
"R_2agiMYLUQ3mxaHF",69,"French"
"R_2aek33hwCRVWBv5",68,"English"
"R_XFK4bJXsFtQL1oB",68,"English"
"R_2YbTpV7d9AnUlDC",69,"French"
"R_3fU5DT0A0vFzRcd",68,"English"
"R_1FkTRuwPLeKgzBv",69,"French"
"R_8r02pOS3rVE6Duh",68,"English"
"R_9LJbgVLlval44cV",68,"English"
"R_2zXYcwVrQvO5Bi1",68,"English"
"R_3CWuTogXnuFf29D",69,"French"
"R_2B5wcbZNtAf1Rkg",69,"French"
"R_eaqM2o3JJpdNBst",68,"English"
"R_3dFzzh6ysoIvHlg",69,"French"
"R_z8O0BqJLpid4zDP",72,"Other"
"R_XOmeK7Fq55SOfE5",69,"French"
"R_2DNcNYIXQdvp5be",68,"English"
"R_2DOLmoeqiyIJmBU",68,"English"
"R_eYbTNeHl3RMFlrH",69,"French"
"R_1d6bLRqllyQloX9",68,"English"
"R_1MSCOnYxWAudxUi",68,"English"
"R_2CrlNAxOgr3m2WQ",69,"French"
"R_6gmj1CVAZb4rwLT",68,"English"
"R_xadm30sbxBW8uml",68,"English"
"R_PufuvMnj9L2mXh7",68,"English"
"R_3Rpw2ys0sYumsGR",68,"English"
"R_2cjX4kyknQxSZPn",68,"English"
"R_1li7hduahw2qvop",69,"French"
"R_2rTSccmpUVhqWSe",69,"French"
"R_AjMnXTDOxlVespz",68,"English"
"R_1CCuEnYPzLFI1xx",69,"French"
"R_1fcIE7lNRSX7T5N",68,"English"
"R_3GjLfMeOeXFB7n1",69,"French"
"R_OGXBUHsZT33qBeF",68,"English"
"R_DJreDZAFZh9Jm9j",69,"French"
"R_3l9nibXeaIVaOGJ",68,"English"
"R_2dRNH7OzGTFGQjy",68,"English"
"R_2eQEbCrrmg3qlzp",68,"English"
"R_1FtVSdj6Iu9RsQE",68,"English"
"R_1OJgsr9AP8D8xiZ",68,"English"
"R_PGyqKGIwryM9BDz",80,"Other"
"R_4JlaOMfH2XDt5K1",68,"English"
"R_1Sw2H1FkCF9OXBv",69,"French"
"R_9yIk8JZGuYsYuBj",69,"French"
"R_2f0N6OmfibaFmCL",69,"French"
"R_2EhmF8rh5SvknIR",69,"French"
"R_R2Mt3J9nBYeAq89",68,"English"
"R_2s0VUNS6t5eqzfL",68,"English"
"R_2dowMg2hxHnr4Oz",68,"English"
"R_qINSjzjdHD3up1v",68,"English"
"R_2b34zOmNx9uzcOn",68,"English"
"R_blN8I2XmXLDD357",68,"English"
"R_udBeq4Yepklkx1L",68,"English"
"R_1hBgt4dK1ByQDvP",68,"English"
"R_1GDiFxiljTtSm5N",68,"English"
"R_2dlNxQwo9x8I7zm",69,"French"
"R_2y7xzDrTy99iDdO",68,"English"
"R_2eQCI7S4DJTSe9y",68,"English"
"R_Rh5K8erMkP8vrEt",69,"French"
"R_UWOyVrJOf8LnjO1",69,"French"
"R_12yW8RRAUPvLoUL",68,"English"
"R_21FCOq3G6InN0WW",69,"French"
"R_TemrRhEBGxFit0d",68,"English"
"R_3GAPJkEKZAX0tGL",68,"English"
"R_2dsYxn61vJctrKT",68,"English"
"R_BX0UGof4ObuQuat",68,"English"
"R_25HIhjxuLPYEnE0",68,"English"
"R_2QJs2ADXTCNPIOw",68,"English"
"R_2dlSUvP5XHTpQgM",71,"Other"
"R_3Dd2BRMeiyFmNHP",81,"Other"
"R_3jeYj698u1sHpd6",69,"French"
"R_qIMsw7SAvKiI729",68,"English"
"R_ReQXKFB9DmYWKSB",68,"English"
"R_AsvY8VH8qqrVImR",68,"English"
"R_21cxS641nV6ee5R",68,"English"
"R_2cw8r9WvzJFQE0f",68,"English"
"R_24HpD58eHikNv3b",68,"English"
"R_2B9BCeEtRceposi",68,"English"
"R_22lWeQePDBMGa8W",68,"English"
"R_3plsLjeVjZy666r",68,"English"
"R_2pLZYyCMuuawycs",71,"Other"
"R_1rOHSqUEsgXOyvC",68,"English"
"R_2QYEqWALBn0Goic",68,"English"
"R_BPpSxUDs3lbBNwR",68,"English"
"R_2f2I8HBrDiSRgTD",68,"English"
"R_2qsloabvWmwhH6k",68,"English"
"R_10wrCKGxzR2ZuaE",68,"English"
"R_2rNnJe2vEiS4bTo",68,"English"
"R_2xDExhGhNUKINkN",68,"English"
"R_vlBfSbg7yhaC785",68,"English"
"R_27KcuPtIBc8if9J",68,"English"
"R_3eldP0JTPatAqRf",68,"English"
"R_2uwlqiikELmZW4h",68,"English"
"R_qy0lSfWR6RY9ayB",68,"English"
"R_2AHis1Uo4zNG8GM",68,"English"
"R_pipoqSAUjiY8gcV",68,"English"
"R_31AwKbBYbaEzml2",69,"French"
"R_3OkT6uwdvL1jpSF",68,"English"
"R_1LtUDyLdSsqwjYW",69,"French"
"R_3nqpm0cRdwfBLcI",69,"French"
"R_W8rRbavDO1LmMiB",69,"French"
"R_PToaBm573qMkAed",68,"English"
"R_2velPOF6AuaiZCO",69,"French"
"R_1P6qtSIkDwTNyjH",68,"English"
"R_qFbZEvqZOPXSSZz",69,"French"
"R_ulHcf3LG5bR7ybT",69,"French"
"R_1d4FU3qFPtYdk08",69,"French"
"R_2V2PDC5XpV4OQcC",68,"English"
"R_cSbOeRtU1Fp6EKt",68,"English"
"R_3iyXToAvZoCLE6w",68,"English"
"R_2WG4KLPXWpZV2RC",68,"English"
"R_3WPtD9uLxB2ynZf",68,"English"
"R_1i8UlXx5D2T1k03",68,"English"
"R_1FaBhAslmeOgaot",68,"English"
"R_3wJGt7RbBP95ycF",68,"English"
"R_3Ey7D54XLR8cqty",68,"English"
"R_3hDB2gZA2Ga4IeV",68,"English"
"R_3kzcs3MNLOADfSW",68,"English"
"R_2WG1JlPDsTpdkWj",69,"French"
"R_2t4rhDEb0O0mERV",68,"English"
"R_1HnLfbJsfoInCVO",68,"English"
"R_3L6nyJ0O50Sqj7m",68,"English"
"R_3nCnaC2MMni0G3O",68,"English"
"R_2PhzFw6iy8r4XoV",68,"English"
"R_1r1awekCR0E2Iu6",84,"Other"
"R_237ARcj73nrkrNq",68,"English"
"R_3dZdTUu6bjiGqZa",69,"French"
"R_sBYjeHjD3iE16V3",69,"French"
"R_3iKkumC698Pw2Qe",68,"English"
"R_3jUxUXnEnutJt74",68,"English"
"R_25HNvKj7mYm9Amm",69,"French"
"R_3k5oA1xAof598iU",68,"English"
"R_3CN32j9w34HaCYs",72,"Other"
"R_1PTS2AbjS3YVuGs",68,"English"
"R_9KRs1B2cKpsCQM1",68,"English"
"R_3EGVFJRip7CV0GY",69,"French"
"R_8wYT2GA6zhI2Cad",75,"Other"
"R_2wKpF36lbbUvhni",68,"English"
"R_3L0Y0JfI8mLEQY8",68,"English"
"R_VR5Ve08yG5s00rT",69,"French"
"R_1Flhfpe8jtzZx3l",69,"French"
"R_2e3aoAo36aXFOjF",68,"English"
"R_3qv7vO13jumnQ9X",68,"English"
"R_2c6nwYIq5IzN2Im",68,"English"
"R_1DIvwMXnVGYAgnI",68,"English"
"R_1DMPeUhtORmkEnv",68,"English"
"R_3JIrmqM6JeYrtMC",68,"English"
"R_31bE53HHgtbIBxG",68,"English"
"R_1ziBehUooERijhT",68,"English"
"R_2vc8wVwupLaomTz",68,"English"
"R_3jYRH57rcKfTTc7",68,"English"
"R_Xty8XG6ZlLL6J8t",68,"English"
"R_2VC2MZncU9didLC",68,"English"
"R_2yrP7rUza5jLmLa",68,"English"
"R_3iyACfGtALApQ10",68,"English"
"R_Qg1MWzmkJcECJYl",68,"English"
"R_3R43XlsKECUxUl5",68,"English"
"R_3M6vVR1nqzyUFQb",68,"English"
"R_3j6D9sgxPfbFF3W",68,"English"
"R_3nucb9yxrsEDlSO",68,"English"
"R_3GjniD7Tnfh1Tf6",68,"English"
"R_31AH8iINLhFS7Mw",68,"English"
"R_2B9U4WXiJKZqI3r",68,"English"
"R_OCePjY6VadFHXbP",68,"English"
"R_1F3WBuXoHMoIrLd",69,"French"
"R_2yrtdZs0Cuni4fT",68,"English"
"R_3LdyJJRbw30m3VT",68,"English"
"R_3Jkf1eTxn4WRvcz",68,"English"
"R_2zpAC46NAwxybUs",68,"English"
"R_23gEQbnRwy9T1aH",68,"English"
"R_0e8MbQBBtYVbJtL",68,"English"
"R_3npGNm7ebqN01l0",69,"French"
"R_28AqqmUCDIhfzRC",68,"English"
"R_Utq8kwhmtcityN3",68,"English"
"R_268PtPjTDg2i2Jm",69,"French"
"R_3dMxYBnqviNyrJi",68,"English"
"R_3ksTwWe0nbNQFfW",69,"French"
"R_pEE21LGrm1AThQt",68,"English"
"R_OeyFBzQvubL1rTr",68,"English"
"R_BD2T6jHstHoRjP3",69,"French"
"R_2gkBNF3ED1Le7BL",69,"French"
"R_28zwZ8wo1zFBjK3",69,"French"
"R_1170ZnHTGqstItH",68,"English"
"R_2xOW6ctfRiGdKex",68,"English"
"R_1PSM3IxxpChppxh",68,"English"
"R_dnEjHXmfhLovabD",68,"English"
"R_2PyTRIrorsH6WKg",69,"French"
"R_2cbFpPlSjSZN1MW",68,"English"
"R_5vEq3lTx044OAh3",68,"English"
"R_3MFqkyEM7rqJTP6",69,"French"
"R_1GtuBeJ7WjxrYiZ",68,"English"
"R_Wdls8oMUfGa8vBf",68,"English"
"R_9v42Y0o8yYXk2dz",68,"English"
"R_2q3LUvrZ71mlCcF",69,"French"
"R_2rinegzaWCkECOS",68,"English"
"R_2VfHFCc48QLOy1K",69,"French"
"R_3GjlNJKGa3yUwFE",68,"English"
"R_Qj5g0fEZ8pddDoJ",68,"English"
"R_2v9enpB2jzujYIo",68,"English"
"R_2tcfUqhBm2r1wk3",68,"English"
"R_sBhiUNoXiihJMKl",68,"English"
"R_1hNpDEC4fmualDa",68,"English"
"R_3JmHpJv8aFGzNku",75,"Other"
"R_1dceHg9BnXNJBzJ",68,"English"
"R_1Ej0Utn2Q5ina4l",68,"English"
"R_1ovFbWTjRMrSIBQ",69,"French"
"R_3eh5I9GjvGPRkGP",68,"English"
"R_3Hp5NK6vNerNZ1v",69,"French"
"R_03v614AOfhbLyVP",68,"English"
"R_2cu3qZ1NP6pCWRt",68,"English"
"R_RxeNElJiSSvFxD3",69,"French"
"R_2frJjfsTAbOYqwq",68,"English"
"R_sNFMcqZfh05ywEN",68,"English"
"R_Oxsz3Y8pAaGQYhj",68,"English"
"R_3s0SoJWCqa2hC29",69,"French"
"R_wZbRjrwdXlpNVbH",69,"French"
"R_1kZTPVz85Ht2kct",69,"French"
"R_3KqJz0ySF1MitKf",68,"English"
"R_1DJ4uU1burMdKbN",68,"English"
"R_2XoCMM172oLeU0p",69,"French"
"R_1C77evYlaR9MT0c",68,"English"
"R_3EoSdZKu266O40z",68,"English"
"R_yyJNIiHNP2yfbY5",72,"Other"
"R_2tmPz7d9aEP2DFh",68,"English"
"R_2dgzubR4SoTrsZq",68,"English"
"R_VW3BlSYZqqFOWYN",69,"French"
"R_2Uik7uVfG6qoKQy",68,"English"
"R_1FM7m32a5s3d1fW",68,"English"
"R_2tszMEiqZ0KEHjh",68,"English"
"R_32Sl9eT5c6TeT2e",68,"English"
"R_2BbwgCOcw7aGNpC",69,"French"
"R_1M6D8XLGu13J4cU",69,"French"
"R_0UvxaxsTgdR7p4d",68,"English"
"R_2AXs4c87XEm6hg6",69,"French"
"R_1IFdmf1LWX1RcfY",68,"English"
"R_8AI3kj3bot99DHP",79,"Other"
"R_3nOswtm0Utor9jL",68,"English"
"R_3RfRnujFMPDuvy8",68,"English"
