"","Riding","Sex","Official Language Spoken","n","freq"
"2684","St. Catharines","Female","Neither",485,0.0082743325087435
"2685","St. Catharines","Female","Language_Minority",1340,0.0228610423952913
"2686","Toronto--St. Paul's","Female","English",54320,0.923573918218142
"2687","Toronto--St. Paul's","Female","French",1145,0.019467822834311
"2688","Toronto--St. Paul's","Female","English_and_French",550,0.00935135594661226
"2689","Toronto--St. Paul's","Female","Neither",1380,0.023463402193318
"2690","Toronto--St. Paul's","Female","Language_Minority",1420,0.0241435008076171
"2691","Sarnia--Lambton","Female","English",51890,0.954649986201821
"2692","Sarnia--Lambton","Female","French",1105,0.020329316530218
"2693","Sarnia--Lambton","Female","English_and_French",65,0.00119584214883635
"2694","Sarnia--Lambton","Female","Neither",155,0.00285162358568669
"2695","Sarnia--Lambton","Female","Language_Minority",1140,0.0209732315334376
"2696","Sault Ste. Marie","Female","English",39085,0.931038589804669
"2697","Sault Ste. Marie","Female","French",1315,0.0313244402096236
"2698","Sault Ste. Marie","Female","English_and_French",50,0.00119104335397808
"2699","Sault Ste. Marie","Female","Neither",195,0.00464506908051453
"2700","Sault Ste. Marie","Female","Language_Minority",1335,0.0318008575512149
"2701","Scarborough--Agincourt","Female","English",45120,0.806218172071831
"2702","Scarborough--Agincourt","Female","French",480,0.00857678906459394
"2703","Scarborough--Agincourt","Female","English_and_French",595,0.0106316447779862
"2704","Scarborough--Agincourt","Female","Neither",8995,0.16072545340838
"2705","Scarborough--Agincourt","Female","Language_Minority",775,0.013847940677209
"2706","Scarborough Centre","Female","English",53645,0.911632254227207
"2707","Scarborough Centre","Female","French",710,0.012065596057439
"2708","Scarborough Centre","Female","English_and_French",570,0.00968646444047922
"2709","Scarborough Centre","Female","Neither",2925,0.049706856997196
"2710","Scarborough Centre","Female","Language_Minority",995,0.0169088282776786
"2711","Scarborough--Guildwood","Female","English",48895,0.917526740476637
"2712","Scarborough--Guildwood","Female","French",670,0.0125727153312066
"2713","Scarborough--Guildwood","Female","English_and_French",435,0.0081628823419028
"2714","Scarborough--Guildwood","Female","Neither",2405,0.0451304184650028
"2715","Scarborough--Guildwood","Female","Language_Minority",885,0.0166072433852505
"2716","Scarborough North","Female","English",40765,0.796424733808733
"2717","Scarborough North","Female","French",270,0.00527498290514799
"2718","Scarborough North","Female","English_and_French",410,0.00801015922633584
"2719","Scarborough North","Female","Neither",9270,0.181107746410081
"2720","Scarborough North","Female","Language_Minority",470,0.00918237764970206
"2721","Scarborough--Rouge Park","Female","English",50010,0.939154929577465
"2722","Scarborough--Rouge Park","Female","French",515,0.00967136150234742
"2723","Scarborough--Rouge Park","Female","English_and_French",385,0.00723004694835681
"2724","Scarborough--Rouge Park","Female","Neither",1635,0.0307042253521127
"2725","Scarborough--Rouge Park","Female","Language_Minority",705,0.0132394366197183
"2726","Scarborough Southwest","Female","English",52825,0.925293396391662
"2727","Scarborough Southwest","Female","French",770,0.0134874759152216
"2728","Scarborough Southwest","Female","English_and_French",465,0.00814503415659485
"2729","Scarborough Southwest","Female","Neither",2025,0.035470310036784
"2730","Scarborough Southwest","Female","Language_Minority",1005,0.0176037834997373
"2731","Simcoe--Grey","Female","English",63350,0.953563633626853
"2732","Simcoe--Grey","Female","French",1360,0.0204711372017762
"2733","Simcoe--Grey","Female","English_and_French",120,0.00180627681192143
"2734","Simcoe--Grey","Female","Neither",185,0.0027846767517122
"2735","Simcoe--Grey","Female","Language_Minority",1420,0.0213742756077369
"2736","Simcoe North","Female","English",53875,0.938180235089247
"2737","Simcoe North","Female","French",1670,0.0290814105354811
"2738","Simcoe North","Female","English_and_French",65,0.00113191118850675
"2739","Simcoe North","Female","Neither",115,0.00200261210274271
"2740","Simcoe North","Female","Language_Minority",1700,0.0296038310840226
"2741","Spadina--Fort York","Female","English",53120,0.899881416229036
"2742","Spadina--Fort York","Female","French",1445,0.0244790784346942
"2743","Spadina--Fort York","Female","English_and_French",480,0.00813145858038286
"2744","Spadina--Fort York","Female","Neither",2300,0.0389632390310012
"2745","Spadina--Fort York","Female","Language_Minority",1685,0.0285448077248856
"2746","Stormont--Dundas--South Glengarry","Female","English",41530,0.670162982088107
"2747","Stormont--Dundas--South Glengarry","Female","French",9930,0.160238825238018
"2748","Stormont--Dundas--South Glengarry","Female","English_and_French",310,0.005002420526061
"2749","Stormont--Dundas--South Glengarry","Female","Neither",115,0.00185573664676456
"2750","Stormont--Dundas--South Glengarry","Female","Language_Minority",10085,0.162740035501049
"2751","Sudbury","Female","English",36875,0.654915194032502
"2752","Sudbury","Female","French",9430,0.167480685551905
"2753","Sudbury","Female","English_and_French",245,0.00435130095018204
"2754","Sudbury","Female","Neither",200,0.00355208240831187
"2755","Sudbury","Female","Language_Minority",9555,0.1697007370571
"2756","Thornhill","Female","English",54125,0.915123848169752
"2757","Thornhill","Female","French",615,0.0103981739792037
"2758","Thornhill","Female","English_and_French",810,0.0136951559726097
"2759","Thornhill","Female","Neither",2575,0.0435370699129259
"2760","Thornhill","Female","Language_Minority",1020,0.0172457519655085
"2761","Thunder Bay--Rainy River","Female","English",40290,0.963875598086124
"2762","Thunder Bay--Rainy River","Female","French",680,0.0162679425837321
"2763","Thunder Bay--Rainy River","Female","English_and_French",25,0.000598086124401914
"2764","Thunder Bay--Rainy River","Female","Neither",115,0.0027511961722488
"2765","Thunder Bay--Rainy River","Female","Language_Minority",690,0.0165071770334928
"2766","Thunder Bay--Superior North","Female","English",39250,0.912790697674419
"2767","Thunder Bay--Superior North","Female","French",1735,0.0403488372093023
"2768","Thunder Bay--Superior North","Female","English_and_French",55,0.00127906976744186
"2769","Thunder Bay--Superior North","Female","Neither",195,0.00453488372093023
"2770","Thunder Bay--Superior North","Female","Language_Minority",1765,0.041046511627907
"2771","Timmins--James Bay","Female","English",28915,0.54249530956848
"2772","Timmins--James Bay","Female","French",11980,0.224765478424015
"2773","Timmins--James Bay","Female","English_and_French",195,0.00365853658536585
"2774","Timmins--James Bay","Female","Neither",135,0.0025328330206379
"2775","Timmins--James Bay","Female","Language_Minority",12075,0.226547842401501
"2776","Toronto Centre","Female","English",43835,0.900102669404517
"2777","Toronto Centre","Female","French",1325,0.0272073921971253
"2778","Toronto Centre","Female","English_and_French",485,0.00995893223819302
"2779","Toronto Centre","Female","Neither",1490,0.0305954825462012
"2780","Toronto Centre","Female","Language_Minority",1565,0.032135523613963
"2781","Toronto--Danforth","Female","English",49615,0.894689387791903
"2782","Toronto--Danforth","Female","French",1155,0.0208276981336219
"2783","Toronto--Danforth","Female","English_and_French",325,0.00586060769993689
"2784","Toronto--Danforth","Female","Neither",3050,0.0549995491840231
"2785","Toronto--Danforth","Female","Language_Minority",1310,0.0236227571905148
"2786","University--Rosedale","Female","English",49515,0.901419989077007
"2787","University--Rosedale","Female","French",1180,0.0214818860367741
"2788","University--Rosedale","Female","English_and_French",465,0.00846531949754233
"2789","University--Rosedale","Female","Neither",2355,0.0428727471327144
"2790","University--Rosedale","Female","Language_Minority",1415,0.0257600582559621
"2791","Vaughan--Woodbridge","Female","English",49975,0.927954693157553
"2792","Vaughan--Woodbridge","Female","French",290,0.00538482963513137
"2793","Vaughan--Woodbridge","Female","English_and_French",315,0.0058490390864358
"2794","Vaughan--Woodbridge","Female","Neither",2830,0.0525485098876613
"2795","Vaughan--Woodbridge","Female","Language_Minority",445,0.00826292823321883
"2796","Waterloo","Female","English",52455,0.949583635047067
"2797","Waterloo","Female","French",620,0.0112237509051412
"2798","Waterloo","Female","English_and_French",390,0.00706010137581463
"2799","Waterloo","Female","Neither",960,0.0173787110789283
"2800","Waterloo","Female","Language_Minority",815,0.0147538015930485
"2801","Wellington--Halton Hills","Female","English",58775,0.961868914164144
"2802","Wellington--Halton Hills","Female","French",930,0.0152197037885607
"2803","Wellington--Halton Hills","Female","English_and_French",115,0.00188200638245643
"2804","Wellington--Halton Hills","Female","Neither",290,0.00474592913836838
"2805","Wellington--Halton Hills","Female","Language_Minority",995,0.0162834465264708
"2806","Whitby","Female","English",63360,0.95049504950495
"2807","Whitby","Female","French",1110,0.0166516651665167
"2808","Whitby","Female","English_and_French",290,0.00435043504350435
"2809","Whitby","Female","Neither",640,0.0096009600960096
"2810","Whitby","Female","Language_Minority",1260,0.0189018901890189
"2811","Willowdale","Female","English",56420,0.89074834227976
"2812","Willowdale","Female","French",615,0.00970950426270919
"2813","Willowdale","Female","English_and_French",980,0.0154720555730976
"2814","Willowdale","Female","Neither",4220,0.0666245658351752
"2815","Willowdale","Female","Language_Minority",1105,0.017445532049258
"2816","Windsor--Tecumseh","Female","English",56690,0.908566391537784
"2817","Windsor--Tecumseh","Female","French",1950,0.0312525042070679
"2818","Windsor--Tecumseh","Female","English_and_French",490,0.00785319336485295
"2819","Windsor--Tecumseh","Female","Neither",1070,0.0171488100008013
"2820","Windsor--Tecumseh","Female","Language_Minority",2195,0.0351791008894944
"2821","Windsor West","Female","English",57280,0.910579445195136
"2822","Windsor West","Female","French",1170,0.0185994753994118
"2823","Windsor West","Female","English_and_French",640,0.0101740720133535
"2824","Windsor West","Female","Neither",2325,0.0369604959860107
"2825","Windsor West","Female","Language_Minority",1490,0.0236865114060885
"2826","York Centre","Female","English",50575,0.910031488978857
"2827","York Centre","Female","French",510,0.00917678812415654
"2828","York Centre","Female","English_and_French",535,0.00962663067926226
"2829","York Centre","Female","Neither",3180,0.0572199730094467
"2830","York Centre","Female","Language_Minority",775,0.0139451192082771
"2831","York--Simcoe","Female","English",50255,0.960164310278945
"2832","York--Simcoe","Female","French",575,0.0109858616736721
"2833","York--Simcoe","Female","English_and_French",150,0.00286587695834925
"2834","York--Simcoe","Female","Neither",715,0.0136606801681314
"2835","York--Simcoe","Female","Language_Minority",645,0.0123232709209018
"2836","York South--Weston","Female","English",55975,0.909940664878485
"2837","York South--Weston","Female","French",550,0.00894090872145005
"2838","York South--Weston","Female","English_and_French",435,0.00707144598878322
"2839","York South--Weston","Female","Neither",3790,0.0616109891896285
"2840","York South--Weston","Female","Language_Minority",765,0.0124359912216533
"2841","Humber River--Black Creek","Female","English",50560,0.89257657339571
"2842","Humber River--Black Creek","Female","French",425,0.0075028687439315
"2843","Humber River--Black Creek","Female","English_and_French",335,0.00591402595109895
"2844","Humber River--Black Creek","Female","Neither",4730,0.0835025156677553
"2845","Humber River--Black Creek","Female","Language_Minority",595,0.0105040162415041
"2846","Brandon--Souris","Female","English",42605,0.954199328107503
"2847","Brandon--Souris","Female","French",620,0.0138857782754759
"2848","Brandon--Souris","Female","English_and_French",75,0.00167973124300112
"2849","Brandon--Souris","Female","Neither",690,0.0154535274356103
"2850","Brandon--Souris","Female","Language_Minority",660,0.0147816349384099
"2851","Charleswood--St. James--Assiniboia--Headingley","Female","English",40620,0.9581318551716
"2852","Charleswood--St. James--Assiniboia--Headingley","Female","French",735,0.0173369501120415
"2853","Charleswood--St. James--Assiniboia--Headingley","Female","English_and_French",75,0.00176907654204505
"2854","Charleswood--St. James--Assiniboia--Headingley","Female","Neither",190,0.0044816605731808
"2855","Charleswood--St. James--Assiniboia--Headingley","Female","Language_Minority",775,0.0182804576011322
"2856","Churchill--Keewatinook Aski","Female","English",42325,0.985218808193669
"2857","Churchill--Keewatinook Aski","Female","French",205,0.00477188081936685
"2858","Churchill--Keewatinook Aski","Female","English_and_French",20,0.000465549348230912
"2859","Churchill--Keewatinook Aski","Female","Neither",195,0.0045391061452514
"2860","Churchill--Keewatinook Aski","Female","Language_Minority",215,0.00500465549348231
"2861","Dauphin--Swan River--Neepawa","Female","English",42475,0.969527505135814
"2862","Dauphin--Swan River--Neepawa","Female","French",585,0.013353115727003
"2863","Dauphin--Swan River--Neepawa","Female","English_and_French",35,0.00079890435973522
"2864","Dauphin--Swan River--Neepawa","Female","Neither",115,0.00262497146770144
"2865","Dauphin--Swan River--Neepawa","Female","Language_Minority",600,0.0136955033097466
"2866","Elmwood--Transcona","Female","English",44930,0.943412073490814
"2867","Elmwood--Transcona","Female","French",935,0.0196325459317585
"2868","Elmwood--Transcona","Female","English_and_French",140,0.00293963254593176
"2869","Elmwood--Transcona","Female","Neither",620,0.0130183727034121
"2870","Elmwood--Transcona","Female","Language_Minority",1000,0.020997375328084
"2871","Kildonan--St. Paul","Female","English",42110,0.965272206303725
"2872","Kildonan--St. Paul","Female","French",405,0.0092836676217765
"2873","Kildonan--St. Paul","Female","English_and_French",130,0.00297994269340974
"2874","Kildonan--St. Paul","Female","Neither",510,0.0116905444126075
"2875","Kildonan--St. Paul","Female","Language_Minority",470,0.0107736389684814
"2876","Portage--Lisgar","Female","English",45585,0.91600522455541
"2877","Portage--Lisgar","Female","French",1600,0.0321511102180247
"2878","Portage--Lisgar","Female","English_and_French",70,0.00140661107203858
"2879","Portage--Lisgar","Female","Neither",875,0.0175826384004823
"2880","Portage--Lisgar","Female","Language_Minority",1635,0.032854415754044
"2881","Provencher","Female","English",44090,0.82519183979038
"2882","Provencher","Female","French",4285,0.0801983904173685
"2883","Provencher","Female","English_and_French",90,0.00168444693992139
"2884","Provencher","Female","Neither",630,0.0117911285794497
"2885","Provencher","Female","Language_Minority",4335,0.0811341942728804
"2886","Saint Boniface--Saint Vital","Female","English",39360,0.760139049826188
"2887","Saint Boniface--Saint Vital","Female","French",5715,0.110370799536501
"2888","Saint Boniface--Saint Vital","Female","English_and_French",295,0.00569718037852453
"2889","Saint Boniface--Saint Vital","Female","Neither",545,0.0105252993433758
"2890","Saint Boniface--Saint Vital","Female","Language_Minority",5865,0.113267670915411
"2891","Selkirk--Interlake--Eastman","Female","English",45105,0.953493288235916
"2892","Selkirk--Interlake--Eastman","Female","French",1000,0.0211394144382201
"2893","Selkirk--Interlake--Eastman","Female","English_and_French",40,0.000845576577528802
"2894","Selkirk--Interlake--Eastman","Female","Neither",145,0.00306521509354191
"2895","Selkirk--Interlake--Eastman","Female","Language_Minority",1015,0.0214565056547934
"2896","Winnipeg Centre","Female","English",39715,0.930856674088832
"2897","Winnipeg Centre","Female","French",690,0.0161725067385445
"2898","Winnipeg Centre","Female","English_and_French",195,0.00457049103480605
"2899","Winnipeg Centre","Female","Neither",1285,0.0301183639985937
"2900","Winnipeg Centre","Female","Language_Minority",780,0.0182819641392242
"2901","Winnipeg North","Female","English",45915,0.953285580815945
"2902","Winnipeg North","Female","French",310,0.00643620886535866
"2903","Winnipeg North","Female","English_and_French",170,0.00352953389390636
"2904","Winnipeg North","Female","Neither",1380,0.028651510432887
"2905","Winnipeg North","Female","Language_Minority",390,0.00809716599190283
"2906","Winnipeg South","Female","English",45795,0.882710100231303
"2907","Winnipeg South","Female","French",2240,0.0431765612952968
"2908","Winnipeg South","Female","English_and_French",285,0.00549344641480339
"2909","Winnipeg South","Female","Neither",1175,0.0226484194294526
"2910","Winnipeg South","Female","Language_Minority",2385,0.0459714726291442
"2911","Winnipeg South Centre","Female","English",45920,0.943206326383896
"2912","Winnipeg South Centre","Female","French",1000,0.0205402074560953
"2913","Winnipeg South Centre","Female","English_and_French",180,0.00369723734209716
"2914","Winnipeg South Centre","Female","Neither",495,0.0101674026907672
"2915","Winnipeg South Centre","Female","Language_Minority",1090,0.0223888261271439
"2916","Battlefords--Lloydminster","Female","English",35820,0.978822243475885
"2917","Battlefords--Lloydminster","Female","French",315,0.00860773329689848
"2918","Battlefords--Lloydminster","Female","English_and_French",30,0.000819784123514141
"2919","Battlefords--Lloydminster","Female","Neither",100,0.00273261374504714
"2920","Battlefords--Lloydminster","Female","Language_Minority",330,0.00901762535865555
"2921","Cypress Hills--Grasslands","Female","English",32620,0.955337531117294
"2922","Cypress Hills--Grasslands","Female","French",690,0.0202079367403719
"2923","Cypress Hills--Grasslands","Female","English_and_French",10,0.000292868648411188
"2924","Cypress Hills--Grasslands","Female","Neither",130,0.00380729242934544
"2925","Cypress Hills--Grasslands","Female","Language_Minority",695,0.0203543710645775
"2926","Desnethé--Missinippi--Churchill River","Female","English",34735,0.978588533596281
"2927","Desnethé--Missinippi--Churchill River","Female","French",305,0.00859275954359769
"2928","Desnethé--Missinippi--Churchill River","Female","English_and_French",10,0.000281729821101564
"2929","Desnethé--Missinippi--Churchill River","Female","Neither",135,0.00380335258487111
"2930","Desnethé--Missinippi--Churchill River","Female","Language_Minority",310,0.00873362445414847
"2931","Carlton Trail--Eagle Creek","Female","English",38590,0.970573440643863
"2932","Carlton Trail--Eagle Creek","Female","French",505,0.0127012072434608
"2933","Carlton Trail--Eagle Creek","Female","English_and_French",30,0.000754527162977867
"2934","Carlton Trail--Eagle Creek","Female","Neither",110,0.00276659959758551
"2935","Carlton Trail--Eagle Creek","Female","Language_Minority",525,0.0132042253521127
"2936","Moose Jaw--Lake Centre--Lanigan","Female","English",38450,0.971572962728996
"2937","Moose Jaw--Lake Centre--Lanigan","Female","French",475,0.0120025268477574
"2938","Moose Jaw--Lake Centre--Lanigan","Female","English_and_French",30,0.000758054327226785
"2939","Moose Jaw--Lake Centre--Lanigan","Female","Neither",130,0.0032849020846494
"2940","Moose Jaw--Lake Centre--Lanigan","Female","Language_Minority",490,0.0123815540113708
"2941","Prince Albert","Female","English",38420,0.946072395961586
"2942","Prince Albert","Female","French",1005,0.0247475991135188
"2943","Prince Albert","Female","English_and_French",40,0.00098497906919478
"2944","Prince Albert","Female","Neither",120,0.00295493720758434
"2945","Prince Albert","Female","Language_Minority",1025,0.0252400886481162
"2946","Regina--Lewvan","Female","English",45225,0.962438816769525
"2947","Regina--Lewvan","Female","French",560,0.0119174292402639
"2948","Regina--Lewvan","Female","English_and_French",115,0.00244732921898276
"2949","Regina--Lewvan","Female","Neither",470,0.0100021281123643
"2950","Regina--Lewvan","Female","Language_Minority",620,0.0131942966588636
"2951","Regina--Qu'Appelle","Female","English",36995,0.979740466101695
"2952","Regina--Qu'Appelle","Female","French",225,0.00595868644067797
"2953","Regina--Qu'Appelle","Female","English_and_French",40,0.00105932203389831
"2954","Regina--Qu'Appelle","Female","Neither",255,0.0067531779661017
"2955","Regina--Qu'Appelle","Female","Language_Minority",245,0.00648834745762712
"2956","Regina--Wascana","Female","English",40650,0.951879171057253
"2957","Regina--Wascana","Female","French",545,0.0127619716660813
"2958","Regina--Wascana","Female","English_and_French",140,0.00327830464816766
"2959","Regina--Wascana","Female","Neither",755,0.0176794286383327
"2960","Regina--Wascana","Female","Language_Minority",615,0.0144011239901651
"2961","Saskatoon--Grasswood","Female","English",40675,0.953804666432173
"2962","Saskatoon--Grasswood","Female","French",590,0.0138351506624458
"2963","Saskatoon--Grasswood","Female","English_and_French",155,0.00363465822487982
"2964","Saskatoon--Grasswood","Female","Neither",560,0.0131316684253723
"2965","Saskatoon--Grasswood","Female","Language_Minority",665,0.0155938562551296
"2966","Saskatoon--University","Female","English",40230,0.951851413699278
"2967","Saskatoon--University","Female","French",635,0.0150242517449426
"2968","Saskatoon--University","Female","English_and_French",140,0.0033124334555779
"2969","Saskatoon--University","Female","Neither",560,0.0132497338223116
"2970","Saskatoon--University","Female","Language_Minority",700,0.0165621672778895
"2971","Saskatoon West","Female","English",40275,0.958814426853946
"2972","Saskatoon West","Female","French",410,0.00976074276871801
"2973","Saskatoon West","Female","English_and_French",125,0.002975836209975
"2974","Saskatoon West","Female","Neither",730,0.017378883466254
"2975","Saskatoon West","Female","Language_Minority",465,0.011070110701107
"2976","Souris--Moose Mountain","Female","English",34830,0.972497556889571
"2977","Souris--Moose Mountain","Female","French",450,0.0125645679184699
"2978","Souris--Moose Mountain","Female","English_and_French",10,0.000279212620410443
"2979","Souris--Moose Mountain","Female","Neither",70,0.0019544883428731
"2980","Souris--Moose Mountain","Female","Language_Minority",455,0.0127041742286751
"2981","Yorkton--Melville","Female","English",34560,0.982236748614466
"2982","Yorkton--Melville","Female","French",260,0.00738951257638198
"2983","Yorkton--Melville","Female","English_and_French",10,0.000284212022168538
"2984","Yorkton--Melville","Female","Neither",90,0.00255790819951684
"2985","Yorkton--Melville","Female","Language_Minority",265,0.00753161858746625
"2986","Banff--Airdrie","Female","English",65460,0.946432444155281
"2987","Banff--Airdrie","Female","French",1560,0.0225547603556712
"2988","Banff--Airdrie","Female","English_and_French",200,0.00289163594303477
"2989","Banff--Airdrie","Female","Neither",285,0.00412058121882455
"2990","Banff--Airdrie","Female","Language_Minority",1660,0.0240005783271886
"2991","Battle River--Crowfoot","Female","English",53055,0.977702017875242
"2992","Battle River--Crowfoot","Female","French",500,0.00921404220031328
"2993","Battle River--Crowfoot","Female","English_and_French",30,0.000552842532018797
"2994","Battle River--Crowfoot","Female","Neither",165,0.00304063392610338
"2995","Battle River--Crowfoot","Female","Language_Minority",515,0.00949046346632268
"2996","Bow River","Female","English",54990,0.961195595175669
"2997","Bow River","Female","French",505,0.00882712812445377
"2998","Bow River","Female","English_and_French",80,0.00139835693060654
"2999","Bow River","Female","Neither",1090,0.0190526131795141
"3000","Bow River","Female","Language_Minority",545,0.00952630658975703
"3001","Calgary Centre","Female","English",54555,0.927096609737446
"3002","Calgary Centre","Female","French",1295,0.0220069674568782
"3003","Calgary Centre","Female","English_and_French",430,0.00730733282351942
"3004","Calgary Centre","Female","Neither",1055,0.0179284561135186
"3005","Calgary Centre","Female","Language_Minority",1510,0.0256606338686379
"3006","Calgary Confederation","Female","English",57475,0.94229035166817
"3007","Calgary Confederation","Female","French",1085,0.0177883433068284
"3008","Calgary Confederation","Female","English_and_French",305,0.00500040986966145
"3009","Calgary Confederation","Female","Neither",890,0.0145913599475367
"3010","Calgary Confederation","Female","Language_Minority",1240,0.0203295352078039
"3011","Calgary Forest Lawn","Female","English",50380,0.913840014511155
"3012","Calgary Forest Lawn","Female","French",735,0.0133321240703791
"3013","Calgary Forest Lawn","Female","English_and_French",285,0.00516959912933067
"3014","Calgary Forest Lawn","Female","Neither",2850,0.0516959912933067
"3015","Calgary Forest Lawn","Female","Language_Minority",880,0.015962270995828
"3016","Calgary Heritage","Female","English",54530,0.94793568013907
"3017","Calgary Heritage","Female","French",845,0.0146892655367232
"3018","Calgary Heritage","Female","English_and_French",345,0.0059973924380704
"3019","Calgary Heritage","Female","Neither",790,0.0137331594958714
"3020","Calgary Heritage","Female","Language_Minority",1015,0.0176445023902651
"3021","Calgary Midnapore","Female","English",58715,0.951466537028034
"3022","Calgary Midnapore","Female","French",865,0.0140171771187814
"3023","Calgary Midnapore","Female","English_and_French",350,0.00567169016366877
"3024","Calgary Midnapore","Female","Neither",745,0.012072597634095
"3025","Calgary Midnapore","Female","Language_Minority",1035,0.0167719980554205
"3026","Calgary Nose Hill","Female","English",54405,0.920792079207921
"3027","Calgary Nose Hill","Female","French",680,0.0115088431920115
"3028","Calgary Nose Hill","Female","English_and_French",330,0.00558517390200559
"3029","Calgary Nose Hill","Female","Neither",2825,0.0478124735550478
"3030","Calgary Nose Hill","Female","Language_Minority",845,0.0143014301430143
"3031","Calgary Rocky Ridge","Female","English",63635,0.942182410423453
"3032","Calgary Rocky Ridge","Female","French",940,0.0139176784127924
"3033","Calgary Rocky Ridge","Female","English_and_French",475,0.00703286941071957
"3034","Calgary Rocky Ridge","Female","Neither",1315,0.0194699437370447
"3035","Calgary Rocky Ridge","Female","Language_Minority",1175,0.0173970980159905
"3036","Calgary Shepard","Female","English",70655,0.94813472893183
"3037","Calgary Shepard","Female","French",1160,0.0155662909286098
"3038","Calgary Shepard","Female","English_and_French",355,0.0047638217928073
"3039","Calgary Shepard","Female","Neither",1010,0.0135534084809447
"3040","Calgary Shepard","Female","Language_Minority",1340,0.0179817498658078
"3041","Calgary Signal Hill","Female","English",59425,0.942805013485642
"3042","Calgary Signal Hill","Female","French",1030,0.0163414247183881
"3043","Calgary Signal Hill","Female","English_and_French",415,0.00658416627003014
"3044","Calgary Signal Hill","Female","Neither",920,0.0145962240203078
"3045","Calgary Signal Hill","Female","Language_Minority",1240,0.0196731715056322
"3046","Calgary Skyview","Female","English",61430,0.902055800293686
"3047","Calgary Skyview","Female","French",730,0.01071953010279
"3048","Calgary Skyview","Female","English_and_French",450,0.0066079295154185
"3049","Calgary Skyview","Female","Neither",4540,0.0666666666666667
"3050","Calgary Skyview","Female","Language_Minority",950,0.0139500734214391
"3051","Edmonton Centre","Female","English",50590,0.93529303013496
"3052","Edmonton Centre","Female","French",1120,0.0207062303568127
"3053","Edmonton Centre","Female","English_and_French",295,0.00545387317433906
"3054","Edmonton Centre","Female","Neither",825,0.0152523571824737
"3055","Edmonton Centre","Female","Language_Minority",1260,0.0232945091514143
"3056","Edmonton Griesbach","Female","English",50295,0.92098516755173
"3057","Edmonton Griesbach","Female","French",1010,0.0184947811756089
"3058","Edmonton Griesbach","Female","English_and_French",335,0.00613440761765244
"3059","Edmonton Griesbach","Female","Neither",1795,0.0328694378318989
"3060","Edmonton Griesbach","Female","Language_Minority",1175,0.0215162058231093
"3061","Edmonton Manning","Female","English",57070,0.921078114912847
"3062","Edmonton Manning","Female","French",1175,0.0189638476436411
"3063","Edmonton Manning","Female","English_and_French",400,0.00645577792123951
"3064","Edmonton Manning","Female","Neither",1940,0.0313105229180116
"3065","Edmonton Manning","Female","Language_Minority",1375,0.0221917366042608
"3066","Edmonton Mill Woods","Female","English",55260,0.918245264207378
"3067","Edmonton Mill Woods","Female","French",1010,0.0167829843801928
"3068","Edmonton Mill Woods","Female","English_and_French",400,0.00664672648720505
"3069","Edmonton Mill Woods","Female","Neither",2300,0.038218677301429
"3070","Edmonton Mill Woods","Female","Language_Minority",1210,0.0201063476237953
"3071","Edmonton Riverbend","Female","English",58285,0.937133210065118
"3072","Edmonton Riverbend","Female","French",915,0.0147117935525364
"3073","Edmonton Riverbend","Female","English_and_French",450,0.00723530830452609
"3074","Edmonton Riverbend","Female","Neither",1405,0.0225902403730203
"3075","Edmonton Riverbend","Female","Language_Minority",1140,0.0183294477047994
"3076","Edmonton Strathcona","Female","English",49485,0.91962460509199
"3077","Edmonton Strathcona","Female","French",1695,0.0314997212414049
"3078","Edmonton Strathcona","Female","English_and_French",305,0.00566809143281918
"3079","Edmonton Strathcona","Female","Neither",475,0.00882735551012823
"3080","Edmonton Strathcona","Female","Language_Minority",1850,0.0343802267236573
"3081","Edmonton West","Female","English",58630,0.939056618883639
"3082","Edmonton West","Female","French",1030,0.0164971570433251
"3083","Edmonton West","Female","English_and_French",415,0.00664691278930087
"3084","Edmonton West","Female","Neither",1125,0.0180187394890686
"3085","Edmonton West","Female","Language_Minority",1235,0.0197805717946665
"3086","Edmonton--Wetaskiwin","Female","English",75600,0.941410871054106
"3087","Edmonton--Wetaskiwin","Female","French",1495,0.0186165245003424
"3088","Edmonton--Wetaskiwin","Female","English_and_French",375,0.00466969678102235
"3089","Edmonton--Wetaskiwin","Female","Neither",1155,0.0143826660855488
"3090","Edmonton--Wetaskiwin","Female","Language_Minority",1680,0.0209202415789801
"3091","Foothills","Female","English",55165,0.974130319618577
"3092","Foothills","Female","French",595,0.0105067985166873
"3093","Foothills","Female","English_and_French",80,0.00141267879215963
"3094","Foothills","Female","Neither",155,0.00273706515980929
"3095","Foothills","Female","Language_Minority",635,0.0112131379127671
"3096","Fort McMurray--Cold Lake","Female","English",49485,0.926511889159333
"3097","Fort McMurray--Cold Lake","Female","French",1630,0.0305186294701367
"3098","Fort McMurray--Cold Lake","Female","English_and_French",200,0.00374461711290021
"3099","Fort McMurray--Cold Lake","Female","Neither",370,0.00692754165886538
"3100","Fort McMurray--Cold Lake","Female","Language_Minority",1725,0.0322973225987643
"3101","Grande Prairie--Mackenzie","Female","English",55710,0.956723338485317
"3102","Grande Prairie--Mackenzie","Female","French",1050,0.0180319422977846
"3103","Grande Prairie--Mackenzie","Female","English_and_French",95,0.00163146144599004
"3104","Grande Prairie--Mackenzie","Female","Neither",275,0.00472265155418169
"3105","Grande Prairie--Mackenzie","Female","Language_Minority",1100,0.0188906062167268
