"cps19_ResponseId","votechoice"
"R_2zdsKVnkQoE7F4W",2
"R_3fQbBzM0KiWIXiJ",2
"R_3EDRG58VTQY8a0x",9
"R_2wnRtmtKJSWxMLu",1
"R_1gFt3ZUzRh1Nxku",5
"R_12McMhalgKIK9LJ",3
"R_3g4KIReoqA7m107",2
"R_2ASxD6Lxir7TBHa",2
"R_3efXaIhcDaY87Za",1
"R_8APuNteQrG1vCtH",5
"R_2WxkNhBOlIXGvoS",5
"R_2xM06j5mB4nJR4D",1
"R_2YMucIndi9KVqQS",3
"R_3QMj9zgr2F4iAQQ",1
"R_A6eltiS5qqOhM1b",5
"R_tRr4BPfGorzHQ0p",2
"R_3IS8cIKtwzLA5OU",4
"R_2Et4fmnoVLfjqim",1
"R_1fm6EkDqPjmy5x1",3
"R_2fxh2OaVbC3T9Fc",1
"R_2xLu71hBNMvskgm",5
"R_enUsNG0Nt9tDJHb",5
"R_3Eou8BTneaPQoOo",1
"R_1CyE4BZ188IvCmj",9
"R_3fP50hun9Px4Ln4",3
"R_3NXtOV0p46vm4Wi",1
"R_2zoUtpJoCLaQ1IB",2
"R_2U3lksLa7oh7CEJ",1
"R_1MPRcd7XJihmsyD",1
"R_3kcD4qV3h4qlP6O",2
"R_3JrsFTkle5qAQRk",2
"R_3rHf2VpOGMH27xu",2
"R_12sDl26hzpNtsCW",6
"R_1C8SPzvNmjdjzsj",1
"R_1IWOEky4h9N6qDY",9
"R_73xZs86WjfQZfgd",3
"R_ymra6EZXRAUmNzj",3
"R_Q3PfTzHFiLxDrJn",1
"R_1rMSkqxNPx0DJ5P",1
"R_12MdXEoIwAWDfLs",3
"R_yrM6BFAl29pmAtb",3
"R_3zbEpRns9NeylBD",1
"R_3lPN0AZ5IEgAyJm",1
"R_2RQtETCFKTmlkDF",9
"R_12svImsz4m5OUpb",1
"R_27m9tnirCx3Ontr",6
"R_1GUMfNKdxjtcn1v",2
"R_78ML5m27HovrZBv",9
"R_plzTLjmx4eEXnvr",2
"R_2YG1ob73ObhWXB9",2
"R_2pWTZjuaAHrDzX7",3
"R_Rrzp00Zk8twszT3",3
"R_3lFEMJkTnh4Thd4",3
"R_1MMr0weXN4kpswK",5
"R_tFX8zmWh3x45LH3",2
"R_2B9if8OilLUNfZ6",2
"R_2abmOrnHGMsFG5Y",6
"R_2q3koFg9tnayYGu",9
"R_21HbcONJdbxnw9Y",2
"R_wO9ufOXjq9cpUrv",2
"R_urYlAIcKtUsYAvL",1
"R_3iVWzanl0wnqFaf",3
"R_1cSNLnIIan1B2aG",9
"R_10N3MSDSPsmxR7F",1
"R_1Iag0eNPMHRwmnv",4
"R_3HCGJ8uqwfNE0hg",3
"R_3Pi9QdmH6Qrnwj8",4
"R_3oBJzo2atL2ac1t",3
"R_2pQf2jtPM6IEsy0",3
"R_3itlSG7Wfyo0dyp",2
"R_BMxmBScGCHnvq9P",1
"R_31dvN9TVx4lDG7h",5
"R_3rOmOHHtT2QwkYD",2
"R_3Ryn1trROp412ba",3
"R_C8QCmM9V8C1suoF",1
"R_25uOtGGp7znxOJw",5
"R_12G663tMXZ7i0Fn",6
"R_1OUe4acAA8hnzET",1
"R_2pXg51yIHB8xJBL",5
"R_DLSRwtcw5hBGV5D",6
"R_2xCQjv1VCWvqGtR",3
"R_2So9cBpvNUUQckI",2
"R_2AHCFvt5YGCVaUP",1
"R_3DoKTJq6p7KkP8t",2
"R_3O8pN27Bb6uuuvE",5
"R_2DYdB9VSk8fQ8h4",1
"R_2qEmzh4FskCECnD",2
"R_2B5wBNbB0YxNvLI",1
"R_1gCMvQl5rsrm6FT",3
"R_2pWYISRXQpv0Il8",1
"R_NVAW1mHUzEl5ey5",5
"R_3MaOvzMucmNagFp",1
"R_3MiogyrRNEGHxit",2
"R_247Rm6bGVYHlKAE",1
"R_3MatOmJGtezRtOz",2
"R_1Kj5peZXimD2ZPn",3
"R_2CfeJViGQJMrgI9",3
"R_ZaCb6Q2IbI9UdFL",5
"R_1pzGOTVwrmj8zqc",5
"R_3j0R1pb6wvq0tJJ",2
"R_3lsOSCgaWUfrek2",2
"R_3QPHwPUOiJrb5bw",5
"R_1eJeGRE5LdYispi",3
"R_2B8UITU9tTqON13",9
"R_2QzkpFR6VOFa93W",1
"R_3FRp9UdpQZPHkCI",2
"R_cRNXWWlIQg7lg1r",2
"R_1EXMzjJijBYih5H",1
"R_1Th3pgHrdy4PMit",9
"R_6eOvUlTUaTCZnNf",1
"R_1jqPPRyeRjIUIOU",5
"R_0J3D0VWYdZhYO7n",5
"R_30ocYjTpA3IeRy1",3
"R_2v93XCwwvXYhLWF",2
"R_7PWIS68GgK2IRDr",2
"R_3n2Di7jubfwCHYx",3
"R_23aCnTfrALSbw9a",1
"R_2CKBUZ0RIhURpDV",1
"R_3qJOpU3rRmoUDHL",2
"R_1eDYcPi455dQ6dw",1
"R_3EajNyVStZLPchi",2
"R_3nlyTTMekn1KVP7",4
"R_3fdYcsdAEMQ7b6Y",1
"R_vAzr1wQBYb9RrJ7",9
"R_2DZXzRNAnJKW94c",1
"R_31F3xIEn5SE8Of9",3
"R_2dgsygeny5nm4KB",2
"R_3lX0DHHM2VRelkC",2
"R_24BO5fKkHe9dT3u",1
"R_QiuzN20B3mv5APL",5
"R_8kup4wyCzlVXoBP",2
"R_sbW6QLGuXGTS0cV",2
"R_tVQjfbcy4rN0z8R",2
"R_1oyY29vpSbnbWwx",1
"R_1j7CJftqZEhL43x",1
"R_2aK4OEozcUZjWYM",1
"R_sXqZYu26w9MbpPr",1
"R_3iy8Zik1htPNWZj",2
"R_DNopmOGVaXIz8Fb",2
"R_3MDPjPA7ZNFR746",2
"R_1LAwijQiVeAEYdR",3
"R_3e220i2TSaQ2rCq",3
"R_3j8bW9UeePr0N2T",3
"R_1ePPV9yelUP1Nju",9
"R_28SpHwPgzoOSZKF",5
"R_1ImXZ50D8qcRniL",1
"R_1NxlN9TfVBlUows",1
"R_3m4O9miYEEFJig0",9
"R_2pKvwtIJMFQu8tL",2
"R_3qJY1PMNA8gdROm",1
"R_BRoTxDSSBR5idQR",2
"R_eeXvrPRMWXX8PVT",3
"R_3IbOIseCWiyZPoP",1
"R_6LIpLDMyeVshEK5",4
"R_1FP10ST2chtDgYg",5
"R_um4lJJQq7LXN4dz",2
"R_330YZbBD4oXoRc2",4
"R_snkxQH2NhKpw8I9",1
"R_2bNbkEUb683Pl6h",1
"R_2V9FkBA3OImlTo8",2
"R_2qt0xqAEd6lNhMb",1
"R_NVL7XzH4g6vV7Zn",3
"R_2uP2kELyLLzhBSM",2
"R_2UbGYCQXlB1oIHo",9
"R_6h99Bxp8yTaN5eN",3
"R_3g7uYHFXFctVXUo",2
"R_2dgtIrry3Y2nzdL",3
"R_AagcexXvgW8Wo8x",1
"R_2VKMgTpkBIqoRPm",2
"R_301BHyakOsv7ag3",3
"R_2tM7QBD28DVTfez",7
"R_41tzAI1glpUinNn",1
"R_2e8QGESdbQ6SAfW",2
"R_3MROQd5SvhSCbqV",2
"R_217A4GYuSA4KEOD",9
"R_28GxYI7Pfja5riU",1
"R_3qPqNpRZpuYn79m",5
"R_2V8SUocPyetpUKR",4
"R_2Uabdxl16NstiqZ",9
"R_3Oeud8OY9QsOYbV",2
"R_3rHwlSUDfL7PePi",5
"R_2axm64UhQiA3L4r",1
"R_3JL5DPdolZN1oZm",5
"R_2usSreOJrIkpHbJ",3
"R_3D11JdORODaQxxh",5
"R_29fQYps7n7eBGQF",2
"R_1CpvzIjWcueUETm",2
"R_2VJSBsPMKyY1lNK",1
"R_1FfTfsJLryEEkHs",9
"R_3pg6xKP4ATQN05g",1
"R_t0pmGOgE07qHFCx",2
"R_1HoYCPByP4vKOxc",1
"R_3D0h6CAjXxWr0Ka",3
"R_2Y2HLDkTZqGJDEy",3
"R_3mf2QeoQlPpkNfG",2
"R_XGRDnSpRQ8Wbr4R",2
"R_A7Etgfl69MohGHn",3
"R_3EYki25b9cptU1o",9
"R_8qWkEWsmilEa74Z",5
"R_XSpD87EzUqgxlMR",3
"R_3Dv9DLk4cYnJY8p",2
"R_b1KWDe5xcazHGYp",7
"R_2TT5SoDC92hHli0",4
"R_3GwfJEF6KbZ5iUa",2
"R_1oF0yYZ0bemIIVs",2
"R_3RpBM3bXiV70VXR",3
"R_1JDwAwoQRzzSabS",9
"R_vMMbiDhpDsVLU2J",9
"R_2vYB9oKQHIxbcPV",2
"R_1BQJCSNUFIgZz5N",1
"R_2zdwUVQZIODV9GE",2
"R_A70fbpaZS616KY1",1
"R_2OJixDACGschceN",9
"R_1ikCcD7NiPxeK3h",2
"R_32VZcMYTdJ3Aw6a",2
"R_1Iv1PYt0ctcV4Mu",9
"R_1cYg2NOHmYqBWCz",2
"R_3sgpVfKm40tZLbi",3
"R_3PTS85MPDBQfeoO",2
"R_3CN2UU0quA3KZc6",2
"R_1CrWrfhHPFKI0kX",5
"R_bDYsVoI7Tq4et4B",2
"R_W8V8NlwygtQEBH3",2
"R_3JfnWWQGU49CvvL",1
"R_2alYykQ4Cd387eV",3
"R_3BHu5dTiLilR9p7",4
"R_28GompHp8izYbpa",1
"R_2Ysa7aCJw73urne",6
"R_1ltMOASVO3V3dB5",1
"R_D06cCKmFdKieh1L",5
"R_1H6PGAcA0CCtnMn",5
"R_3r0dGtetTe5aRi3",5
"R_25uz6Qoi8NW2WPy",2
"R_3Jla6d6E7R3SAwC",1
"R_3HLC4BhIyJM4feO",3
"R_2QJsjxpRLVGh5Vk",6
"R_Qj3Ge7VTYdP0Zm9",9
"R_3oQFvk35qNJk8ja",9
"R_3e4cpGYGGdSylKz",3
"R_1ooQpewsZRaSVdN",2
"R_2dEHxo2NIWuBM6A",1
"R_2QEQ5AocQ0GNJN0",3
"R_1n7wfN60eTgcXYf",1
"R_T7Mi0OI9oNWq5FL",2
"R_3gRiIdWeJaazf8U",1
"R_BKfd8sZnj81dwB3",2
"R_2bQvTiF5QVVIj0W",5
"R_p3pJyRQOJ6RwCkx",2
"R_2axyuBiBwfHmaj6",6
"R_3IcR3jVd1wzN9bh",2
"R_2WDwA6BBn2Ala9M",3
"R_1BRQkSLszwrnBAi",2
"R_3GCVYGhMDPOuvvR",3
"R_1psBvw3Rm0m8WO2",9
"R_1DHdph9vj07Doze",7
"R_3Hv6QsqCoBJtrQB",3
"R_2PtY1n2FWBULfdi",9
"R_1FahTvE5mLqlr0m",1
"R_TcnZsW8ij5cpW1z",6
"R_3CqAiQzIRMg61u9",3
"R_2aakEKNSWRZRgcn",9
"R_1ocnbEPcqA3xRtR",2
"R_719G3eco11VUMrD",1
"R_z3eTzsATWIU4YLL",2
"R_269EUtNDrRlZicV",1
"R_3JgEhOhrQxfdLYb",1
"R_1DqeTgQ4MJJeNAA",3
"R_1g708exB4sjDgtq",1
"R_3QVM7ndOzuvrx5P",5
"R_24BEAfndYUovd8R",1
"R_3Rs8Hg20wgkSsRm",5
"R_1lcRf6F7txwSsbs",5
"R_2wHzLsj9fgZJ96E",2
"R_3DtqNgZ3UW7rvJm",2
"R_9S3PhTjZNeICMgN",2
"R_29s2lTvSnuQ5CAp",1
"R_3hmRAKTMIFJI5sI",3
"R_2CcPmIACJfnRsai",2
"R_246R4hTaRQpI8dO",1
"R_u1E8014MwIdKmlj",3
"R_6soZLrHoVk1tI7n",9
"R_3iRzPQZbi7qpzuc",1
"R_b197oiSW1jYDGyl",1
"R_2VvH4UT6F3n50mT",2
"R_2Pvr8rh3UWqIuKH",1
"R_x3JOTzfi1lGppLz",3
"R_3HTwfP8tGpebD81",9
"R_3PG1X6YmqRecDPr",9
"R_25YBXNL6orMalUQ",9
"R_3M6EAcvyBJhFYXO",5
"R_31Nq8LRxPT20JXb",2
"R_3NEW9lSesb7sGdV",3
"R_2Ua5UfZ9v7eIecC",1
"R_3nBMpBfZD4BmdfO",2
"R_1HhsBpeh4wX0uwx",2
"R_1Qz2AQ3smmEaMUE",3
"R_3nuUWd3tYE0EwNl",1
"R_VKKPfTloBCZoRcl",3
"R_1pDs9OOGuxbjXm3",1
"R_3k6Ady2reEhLpUe",2
"R_25yEr45GrA1xp5r",3
"R_2z5BAnN6tpAFx6e",4
"R_3NxFhFDzaa2R5Vk",9
"R_1lz79rq0Ddo29r1",1
"R_2cwuTexDI2z8j0T",9
"R_eA5ZxEWAHi7ZwIN",3
"R_C9UcZ2dL0mnf7eF",1
"R_VJrJUe897s97TyN",5
"R_1I9OzvhPDWQz9Eq",2
"R_tJxCL06vLyCF6lr",3
"R_d54DqSPu0aEn5QJ",3
"R_2ASRRgfFqjH01BT",3
"R_3pgMzWoNE0rHznM",2
"R_3fHse9lkOShhppX",4
"R_1BQsrjI6YwBRfn3",9
"R_XXiyViO2sAMmiu5",1
"R_1lg8MO444GZABmF",1
"R_1PRW26CrsGrgzzI",1
"R_ReQh96p8kpo6Tm1",3
"R_3Pn2WPMlqV1Kksi",1
"R_1la8rF96o9UAUTM",1
"R_33rmiELS2d1rTM6",3
"R_1LnHRZevDIzjbJ7",3
"R_2anpGsTN78f84zw",2
"R_2Soj46QDt5jdgQk",3
"R_6qXXQnXTSRmGjUl",6
"R_2YSnWgpDiPBaDw1",1
"R_XTZNtqJHOGqUUVj",2
"R_3qk6nEuTNRBl7PG",2
"R_2Vs67g0HbFjkebN",3
"R_3gYjgowDnm3bpKJ",3
"R_NVmEpyovjX9MJ33",2
"R_1CC7nvyJJcmFUj2",2
"R_2wAES1PT22cWrSM",9
"R_3IWUFf6h9wqmuUA",1
"R_2Pz2wVIe06EXMru",9
"R_3MGvDnROdHpOdCw",1
"R_3EEz8mhup60xLcH",5
"R_3qkwJV3aBMun4n3",1
"R_22XgcC68lF9iqww",6
"R_ZlB00JZuz8Ng8ZH",3
"R_2VJVvyI4diM0vKH",2
"R_1ri60n6U3l93J6s",5
"R_2bVsiFOl70u6Zls",6
"R_1g2qqOB5hc1QqwJ",1
"R_21v00izonEkCBkI",3
"R_3ensDCF6gfXRWkl",9
"R_qEpMwxjQ0unBpeh",1
"R_1i2KluynZpp0VyF",2
"R_1Cjg8DlU06ffVlG",3
"R_2mXGZklFJjoK7At",9
"R_3rNzIhr9cE3ynHI",1
"R_3EAppSyqmUPaici",5
"R_1QZa6iCauKG63Sh",4
"R_1mOzCXKJk1mQVhB",1
"R_SK7jSwbypqMKKFH",1
"R_3q9UlHkgq3qQyuW",2
"R_1meflMHXz9HObb0",1
"R_2BlB5LaCfstLuAs",5
"R_2iyyFRcxqMOsqIh",3
"R_1oIvER5cwQm6zA1",6
"R_3lsKawdXCQZRfTh",2
"R_2zOTErtVIqkQzPL",3
"R_wWTH8F3Jg9YuoZb",9
"R_3ix0gQrByxiNtHH",1
"R_3NXmV9d2R6kYzKq",7
"R_U9kI24yn3PVkARH",1
"R_USALeYWVFfrUCB3",1
"R_12hXCLWsMCCytXq",1
"R_PYxqRtVAmjn6sU1",2
"R_1obgISCJP47bNZf",2
"R_RUJznHAtsfHybgl",1
"R_11jEiiPFlbjUjfd",2
"R_u3Yet2fvnNByXkZ",2
"R_3kNwzjdtgLRnnmS",4
"R_2DNvVnVaxLFad3c",2
"R_cPiNCoQsbtHSAQp",5
"R_1i3VxgGJZpShacy",3
"R_1JCNkY4mXdHm4yt",1
"R_3KpUaywmNPOJaDu",9
"R_1H78TYCW7M8hhfc",3
"R_3L7JVhD5XyiDRyd",2
"R_1jWmq8hI2QksfYr",2
"R_21BQjdetkSkb9MK",2
"R_3s0NbAByaNBsO02",1
"R_tS5ubBcXd0sSzFn",3
"R_2OZNFVT6FPpuGOc",8
"R_SAvCUi4BPRFc5Pz",1
"R_3r08e6c1uuvfDvT",4
"R_7TLPkuRcAaIjNvP",2
"R_2izW5SFSnaHJ2PT",1
"R_3MlqC5iuUmYtneR",3
"R_6EZjCZZEVFZztFD",2
"R_2ypi8O3CfwFZEkt",2
"R_3iBWoA58VbY8VW0",4
"R_3PGpyeGVJMtldux",4
"R_3NVPOLLO7vadXbl",4
"R_2q1nCQVwn2KxWOc",1
"R_1msaPiAb5t4RI6W",1
"R_22FANAROjMf5L8j",4
"R_1MMP6Fkkjr2DgP2",1
"R_RbrX1cwgEYspOh3",5
"R_1Q3BXcmNzJ0XNNE",4
"R_vIiNToOlL1hRPW1",2
"R_1jGR2YGpXdFDK7v",1
"R_2wuhLUgybfCVeIx",2
"R_d6lZNacjCnXYxc5",2
"R_sSVbes0rQwfjLs5",2
"R_BDQIWRDKZTRi9cR",2
"R_1F4U9TILyAa1ndg",4
"R_2VaSauhtFT0l27A",2
"R_XLgtsEZ3nhsIR8t",9
"R_3Dv8bijiE5c1Yn8",1
"R_eyfyYrmSUytKrZf",3
"R_1rIWkhsGp0M5P9c",2
"R_3GeWJokVXQlUQPw",3
"R_2BmnFUdwRF3xhRM",9
"R_sBU6AOUDq1qobip",3
"R_3ikZw8ga9wY7MRj",1
"R_3fjTqJR8QVJVMQ7",3
"R_3Le8W0K6fM7g30E",4
"R_22RAU3hLzFDcar2",1
"R_2WArP0Ws0evgZql",2
"R_3lxbvvz6ItM4F2p",9
"R_O9VQ1RQ2HIYG76x",4
"R_3fUIzrQZ2SpGOpz",3
"R_1n6NIprWBpTrkX6",1
"R_W2mbVOt3E5OoHPr",3
"R_2OSBfaOLihCZyhf",3
"R_3EXPRYoRlyJuJm9",9
"R_1dsQwsjVhzPhUc4",1
"R_1q8k01N0L9jwE0W",1
"R_yZTRTLiFVlkqB0Z",1
"R_1lxxI6fBHqvFtLb",9
"R_2abfWGPN1B1qxbk",1
"R_ePtZzY3QVHB5fBD",1
"R_3nUymdNYBXotsqb",3
"R_e8zhae1JtB97Ghz",2
"R_1mnnLRGI0HdSAon",5
"R_6JSd0SsivZmNr8d",5
"R_1Q0F9ckQSgxiQlD",2
"R_2s1QP78gcbEVL61",4
"R_1nQ0GanmjXlPshB",1
"R_3R4rgCpJDZnVuoz",1
"R_2zBC0tiztOekQIo",1
"R_3kG435K7nPH4ywA",4
"R_3Hh0Qgt9aVVgLql",9
"R_3R9kfy3Ngrqx89o",1
"R_2dnJ0vgHMBj8xxD",3
"R_3J5edrR7QPNzCpC",1
"R_0Oo07WcAYQWkhj3",9
"R_PwhzMX7CFSPmj8B",3
"R_1KqXxai7cADZrJ2",1
"R_vc9SgvaCnxYpjep",8
"R_3PB8HRTSs38uuVj",2
"R_ys7Rfo8iYLfAuZP",2
"R_emRQoTQL2uHVc8p",3
"R_2z5ybbBV2dqb8xe",1
"R_2dQ28bf8SBuT59e",4
"R_2XmMDz35L4gwwGK",1
"R_RlSTCxO7Yba4fDj",1
"R_2OMtJwQ8z6qXYf6",2
"R_8vrJ9aIMckP6v9T",3
"R_2ZIxSbpe2XmRSKg",1
"R_CmMdjq1CnST2X4t",2
"R_qRfyVhd9u1k6GUV",9
"R_27d4RvZ1GO6WeEV",2
"R_1PXDBNicYZwrjZp",1
"R_vUm4EWOveDk2Xtv",3
"R_2rjcKu3KvTOaxPR",4
"R_DNvYpf2orCVy7UR",3
"R_1OVxp0dZC9AafGf",1
"R_3L5P5kybPO18HAJ",3
"R_bw5SrGzWrddvcSB",2
"R_veuKPePTJaPXCZH",4
"R_1CjrYI5ZA1c50qZ",9
"R_2ux04MLsmV6O8Gd",3
"R_27QLzZMCGMt4hdW",3
"R_240OqJFGn5ceCyR",3
"R_1KxSwZojvbZaG3P",3
"R_3fxHP6SsVOsgoxB",2
"R_3p4LLUWuNP3VRrS",2
"R_3n9i2oQDemQhjXZ",2
"R_3fq5cUwz0dOIKMC",2
"R_2ZERradQLih1bLF",1
"R_9Zj57d6us5iImg9",3
"R_3KW51BzH0aMPfV1",2
"R_3MGKihoUTEsyUdI",1
"R_301tjxZ3shXhqNu",1
"R_2qz67kIxPQr5uXA",3
"R_2h2KRTtzDpQZG9j",2
"R_doi9G0zxixmbjtD",5
"R_2P6joL2y4zE5FEs",2
"R_1djeBCB8CD4iT3v",1
"R_1Qn43tZeQMsSGfU",1
"R_cOwSaCzo22iALi9",2
"R_1eV0mUJZAzRVSE7",1
"R_1i4AvFcdwCMTwdK",1
"R_byAzjYwdE9bUrrr",1
"R_3lsjcADug2Sqp6V",1
"R_2wgcLqVBClJKMPH",1
"R_2yrr3JgwIXz7JbU",2
"R_1guba8FHvvsnn4o",4
"R_3Rq5qCk5qQn13bB",1
"R_2CkNnalES9UwJUY",1
"R_2scFz7hfTnUk51F",1
"R_5hjiup4vNE6RZF7",9
"R_1fdRRwsVXfFw7a9",2
"R_2b3rToFwhQ86ls2",1
"R_DTuuJjrv9xPSPyV",2
"R_2B57J588G8qLBLS",1
"R_Az0KeW2H2a9RVwl",1
"R_1rjfZJWxsEiarAl",1
"R_31bikosqzh8w3Sg",1
"R_3kw6GL5QU4FtK8B",2
"R_1MKfx5CLJCEHXFZ",3
"R_1Hk6QS7YDsh8bM0",3
"R_RRewHpIBrClecAp",3
"R_2wnypv4amBPDHbh",3
"R_22Ksw1n3sHJawiK",9
"R_3hnI15zCasNKkEH",2
"R_3EKWdjJFxj9y2eB",1
"R_1NzDX8GqxJmqGO9",3
"R_2ZKs7iCd9eGjE76",2
"R_2vemPIvECvbTtwF",9
"R_2QxDVzvrt1tg4po",4
"R_xlR21LzU9mjgy6R",1
"R_2VjvLwGUgBI7yCU",2
"R_2cvIgdgfeNwbraF",9
"R_3stsmIFu0xQJhoF",1
"R_1mEHOtovzvSTymx",1
"R_33xWfe4b1i1QQd6",9
"R_2zkFaK41cRlYX17",2
"R_3QW7WblKcflS6o2",2
"R_24qpoEzK1cTk4sO",6
"R_1jBUhSPJFZQXNZ4",2
"R_TpiNYsOILuB1io1",2
"R_1lmcA4d314lLtlp",3
"R_1mVF2fdh1cKWJXq",3
"R_3Ec1KKEhEvXvEro",3
"R_1lz2Qc39hKQsgNR",3
"R_2ePd5PF3vfIPbVo",4
"R_1Ii5PcFfi6RymP5",1
"R_24P1FbkrBLDh7Ie",5
"R_spBtOLYp5cwIDVn",9
"R_1db0siH5yCYGqiu",2
"R_2TpXgjrTweLtAHP",4
"R_Xh7rnFoaMFCHqkV",2
"R_2EsFbxph5jObSGY",9
"R_1H5ep2XdHqEAqWg",5
"R_DI6BmWpDOC8Dumd",3
"R_2wmDpVSEvTDFeGl",5
"R_3Do8P8nEeJxlgrB",4
"R_3fCOfkJPHU1TtKM",1
"R_1GB9DutxevnSxAH",5
"R_3j73ohpd6oQChwP",2
"R_4HP871ymlXcoKw9",1
"R_3sB25f7EwoTKnQ1",3
"R_3MM2IbBsZSENVYO",3
"R_2VJY4mmhilfYZeZ",1
"R_12g34N3PGvUEEzE",1
"R_2tfYezGOQO0K0Wt",2
"R_3CK533s2KoXTY8p",3
"R_V3l0zKQDSiv3QFb",3
"R_AtHf9H5X50PLRNT",5
"R_2CjryKcw2izNc9P",1
"R_vqXhvEPwGUs5RqF",2
"R_STf9eOJ2bQKf2Mh",2
"R_7V7TO1wLlXpvvot",2
"R_115BaqMkrVpgLSy",2
"R_DPqSIIARWpzOJG1",9
"R_3HRhoExmxfFMA1G",5
"R_0igeTnDxHwNhnKp",9
"R_ddnXAIlUNSxQVHz",3
"R_2QntgIGfeSq8CZ7",2
"R_1jjnyobRH6nXPfk",2
"R_3PFyGxjqFP4XIFv",9
"R_TwqE40Qwtzr5FGF",4
"R_x42RpblpLnq0Xa9",9
"R_VOwDW9traG9qPtf",2
"R_2ZVwDPb4DSy6oNp",2
"R_3dWjXqbQt5USV2B",2
"R_3CE3mmeCBkOA6HT",1
"R_2CcYuwDuzgv4PPS",2
"R_2YWbWrDy0KMsYMd",5
"R_PUN3RcOpGuv7fln",1
"R_3rM8d0XLORlSFAS",9
"R_2QWjxjhm4qsBlcv",1
"R_3EG3wZGqEbfLhvL",3
"R_b30ad0tartB8Hap",3
"R_b4ujStqEXlPsIWR",1
"R_268QWCrA3ymsAgW",1
"R_1jdgrw6KBK2IjIb",2
"R_12F4V5SSEiaocpe",5
"R_vBUrdKprgNIkL0B",5
"R_YWdozTVZkW1Helr",4
"R_3JaeKyotl1EJxn6",2
"R_SBQ3GgFmMmnzuGB",9
"R_3iOPZ2M9SHGwjDV",2
"R_32Jj7N2VunAspGu",5
"R_1FzgvYZtCxXW8oj",4
"R_1IuyZvj3HOLprwk",2
"R_T0LnQN6nMsV20bT",9
"R_1hE9SGgwWPnWq66",3
"R_1Eg0Aw5nyILEWv0",1
"R_1f8vTj0FHoMHkAd",2
"R_27WlsuId5BPeKKw",5
"R_1ojsEMgWxx4UjHH",1
"R_3P76U38DP3m1Epv",2
"R_3R8Sapp0xbYz36e",1
"R_3hbdMOUWO9oD3pG",1
"R_2WNiEx5tSosUzzo",3
"R_3KVekGg5ZhyLmRZ",7
"R_3HS9CpPzlJeS0Ph",2
"R_bvWYPetVeG3LBuh",5
"R_2VOB424CHKpAqib",9
"R_1jxZiRY1zTYZIfN",1
"R_2xF8fpPtkPvUiI7",2
"R_3GvrXLqvyy6GMrB",3
"R_1CwFxR0PQpZ91uw",9
"R_3J3opFXrlDz72sb",9
"R_27xnzM71JAmKUJU",3
"R_3k6aSUpq56QdaJb",2
"R_2c1uIuuD3kmc9Py",1
"R_2tLIjbMcOuc3s3x",9
"R_3rUtXiNZEQqpf5e",2
"R_CeMVyjtP8QfTfsB",1
"R_e9FyJqOJJh4ToAx",1
"R_SDnwxWsuHVoLYs1",1
"R_80yEAPsOxxlzteN",1
"R_3RsDKUZvxV0FGBw",1
"R_2rBiemoh1p0PYh8",4
"R_2q1XzXZnIVdUxVi",9
"R_BFJlUXtppmguecN",1
"R_b2zCRLUGicMijM5",1
"R_1C17ncZXtNkBgYG",1
"R_1OHQMXI1lkLMfeo",2
"R_xhdWrwaDmtHZ7O1",1
"R_1f2GfRXG5kz6gDE",2
"R_3kb7sUDL8jiqqsa",2
"R_2TtLA2YCe4a9bNU",2
"R_ahEeYJvIke8DFtL",1
"R_2tX4ucGnmm0eo93",9
"R_8wvOqVLqDoGKCAx",4
"R_3X9B8F7pxPzIOe5",1
"R_1LZOjnpZsI2ICjA",1
"R_3oAX5xJ24DwgQFa",5
"R_27j0sNQaTZu0GVI",2
"R_2EzpUsX4w2oAnLD",2
"R_2Vg0CtX9QsFZi70",2
"R_268Bh04TLMwDpTu",1
"R_PBzBTMrthyPdwaJ",3
"R_3CCWExdz53R5xWe",1
"R_1PdPNzS8zOuexjV",5
"R_4TkaAcO9UpuzWyl",2
"R_enCCGlQmBb8EWhX",2
"R_2XbwhscTGJed4Nm",9
"R_eQZB4yzPYVFQ10d",2
"R_O6wYOVDii0pGEoN",1
"R_3JbmhydiRQVC3Fc",2
"R_ua0hAs4ujlWUvst",3
"R_3MzIPN5hA5PkaRI",1
"R_3gYprudM6AbK6Cu",2
"R_cGCCINGRT48Xv69",2
"R_2Pp6o2sP5dBPBYO",2
"R_qQ3bN4WwHpNRqkp",2
"R_ByyQGVA0Iti7f3z",2
"R_2zvZxSDfL1XdjvO",2
"R_3IaGs8g83g4SHYL",1
"R_2tJw6GTXMZbtpEE",2
"R_2YYv3R9aPpgnAyM",1
"R_AyXsNR93akON1y9",5
"R_3il2yftkF2TiosC",5
"R_ZE1JW8fnDlNyA93",5
"R_3lPmbodQU0RVGdY",1
"R_32LzgRnuFY8jS0q",1
"R_3HunJLwbPzKP27a",1
"R_saFGgd43lyQodWx",2
"R_3lSu7R7OaiygdAo",1
"R_1Fyx7lO1SEzmgeI",1
"R_3JxurOI9rh8sSzs",2
"R_9YSM1rHPVQ0XnUd",9
"R_1jMLTMPTCYm0WjD",5
"R_3sh1WvA41vUElOm",9
"R_2tDu1anubNb52KJ",1
"R_1Lu3l3qabQ87g5E",2
"R_1jwzyDsFGY9vg88",1
"R_2vdkJ6R4tichnBo",2
"R_2D17tmAaWXJJrZO",5
