,cps19_ResponseId,cps19_province,cps19_age
29378,R_25XiaYK208pJjWG,22,37
29379,R_11hbGAJYC0oGGDy,22,29
29380,R_1NCvaqd5ohvO8Fu,15,34
29381,R_0U7S2TTSvkUDS01,25,46
29382,R_1hKeQjdzzHkB5Kn,14,33
29383,R_1Itwp4pI6L7UYZV,15,39
29384,R_2DLKcawynQpS4mu,22,52
29385,R_Yc9AC8SYAGoXsPL,22,23
29386,R_8dEfzNW3ajwbweR,24,68
29387,R_21zxajfV85BmvIv,16,72
29388,R_2tKW5ghfZGi3wHE,14,37
29389,R_2qmgm1LBhRyMxqX,15,35
29390,R_2UWQADhH1iDYs0q,22,33
29391,R_233LKudpQNLwTzK,15,48
29392,R_0BPyAhHQqrCt5Ml,17,30
29393,R_dnkmYSqSKIksljj,14,62
29394,R_3lAlzEsC4iqMQv5,15,49
29395,R_2e2V0lq2e3gX4of,15,35
29396,R_1JUttowYAO8nLAX,18,49
29397,R_Z8EC8rTxGl9pj3P,15,29
29398,R_2QR6eDp6NR8UKCc,15,33
29399,R_27xOtC7Jbrtdvcf,15,53
29400,R_p0OFlludB7eay9X,22,36
29401,R_3qQE9h49EaZMAAJ,15,41
29402,R_2QRGVUXSwymDCGn,22,49
29403,R_1IMbRNmmpAW6Knw,22,38
29404,R_1I79TxzzXTcTe3e,15,48
29405,R_3FPvR8Z48mGJUfj,14,33
29406,R_2P5vS6JLpBrMtCu,15,20
29407,R_1fZ0Q2tRC4Iepfm,22,65
29408,R_1LTHouCDamTDszD,22,68
29409,R_3QPowl1hWX9350Y,14,63
29410,R_2b3ElpeVkqXjBtA,15,40
29411,R_3JJ0xFiaOH6RqzO,15,33
29412,R_3frvXdn19YfYJox,24,67
29413,R_30vfaIIQwthYrfc,24,26
29414,R_1hMFnLzrBIu9N5a,15,35
29415,R_d119pIKttJRzw2d,22,62
29416,R_1DUQawfTHtljlzO,14,34
29417,R_1hDWQHLit29G4sm,22,73
29418,R_OGXlCaOJTz30Nzj,14,61
29419,R_1jIGASVsZs83YCZ,22,25
29420,R_1TaFPoZ5HqNgxlT,24,60
29421,R_1Gm9KzJGzP7ccQF,22,41
29422,R_2fvM4kHHgdcTgd2,14,29
29423,R_1QnGikZD4vkXyR2,24,70
29424,R_1q2uI8m5ea4hfQs,20,20
29425,R_4PaDntwh2nuCCkx,24,61
29426,R_2tgHxzQWjaKmICT,24,60
29427,R_1MM8wDj73dTqNix,15,37
29428,R_3nIdURMADqf4DoM,22,19
29429,R_2S8P7t7aZrCyUjh,20,51
29430,R_129HDCbyt09wWvT,15,57
29431,R_UWrIpKJcGCkh9nP,22,21
29432,R_1d6ugXNlOlegTRM,24,43
29433,R_3szChIqJ79PCfPK,20,63
29434,R_1gosQhzCjaj4yx8,24,53
29435,R_08vBYpXq34eMbiV,20,58
29436,R_RIYvCgNLUeVJk8V,24,30
29437,R_3lrWZArWIISrNov,15,55
29438,R_2ScZ69ymwoIJo8Q,24,28
29439,R_2feLsKCXq40EPvs,24,65
29440,R_3O1SeyjxXfc2B7Y,22,70
29441,R_2WUuI7nm7F9exFl,24,77
29442,R_3GBu4k0wq8N2r9c,22,62
29443,R_3khOB4CCWp0usrv,22,66
29444,R_4JyljKldVp7Y0St,22,63
29445,R_2SwxUIgngj2hoYQ,20,33
29446,R_1ojcybStTLJvdkk,17,70
29447,R_2qaDsPqfEGzLJwt,23,67
29448,R_3M9vrrg7rXdqhU7,20,82
29449,R_1jlffh4JDlRAOFZ,22,32
29450,R_3q8QSpW9eecTdDU,25,35
29451,R_C8EauzGcFfXn0cx,22,31
29452,R_2QofylYMOVRPLeo,25,35
29453,R_1pKx79x18Aq4Chy,22,58
29454,R_4PmRDkhQDtbkXpT,22,75
29455,R_2eQ1EJAfZnVlab8,20,72
29456,R_pDXFVWREeAloSFb,20,69
29457,R_3jSExkZi1NMVgLI,20,24
29458,R_3e2ImhWA7bQooPF,24,39
29459,R_0PpZEadgF9VsNAl,24,29
29460,R_3hmy8Qk4HAV0PF8,23,67
29461,R_2EujYF3A1vGbdWK,22,29
29462,R_veu4BtrTI62b4jL,22,54
29463,R_2VIwMc5DwbBcBj9,22,40
29464,R_1KeCLA2w6j9QLoU,24,66
29465,R_22nucwCJiNVngd0,22,59
29466,R_1o7k0SLHA9De8Nz,24,56
29467,R_2wSLmrNsKBJdrhX,24,49
29468,R_10o8IjMeLqXnaNA,17,75
29469,R_2ByBSS8oLcuhYrR,18,63
29470,R_2bN15Ij84CiC0Rw,22,21
29471,R_3PWXP0iLyGpzVZz,22,27
29472,R_WdjhSsqjqyV91m1,22,53
29473,R_2VD7ua0GnJTvcre,16,50
29474,R_Dq8DIswAV4QGha1,18,59
29475,R_3QRY389pdLAb6TC,22,54
29476,R_2fCMTNG6kPnEHGI,22,50
29477,R_U9BhrK5nS0GdKa5,18,62
29478,R_2tbyreuUdSJiW9v,22,71
29479,R_w4CFe7JB0iUw0zD,22,40
29480,R_24MleKNZaTTHLtb,20,35
29481,R_2c0p6XRVJeUG5D5,18,59
29482,R_3im3HlwUKOrlDgV,24,68
29483,R_2scfaLtUhETulR2,17,39
29484,R_3nws5c7xcfnjVZl,24,39
29485,R_cGxyaWOmzTZILhT,22,60
29486,R_1KkHxT2mmmYBsOx,24,39
29487,R_2WSAbzVq873HOE1,24,70
29488,R_24dwmJoHtnOM1j8,22,57
29489,R_23V5htpaDkPKCwW,22,37
29490,R_27eewSjhztn4D2C,24,62
29491,R_2ydVJDi1j0J66oR,24,62
29492,R_3gZa0VJHqoRKlpC,14,32
29493,R_1odJB86twqrFYPI,14,48
29494,R_3L10N5y1yC3HtVv,24,56
29495,R_805ltKpsuq15Cj7,22,51
29496,R_25MhJLb1S03ODH4,14,36
29497,R_2EoTmPjNiBcLS41,15,53
29498,R_stEOP33d23o35Ch,22,70
29499,R_U9duHG4wGpQIdRn,14,40
29500,R_12gwJaa1nxNR7c6,14,38
29501,R_YWDQDhk2lpvoLuh,22,37
29502,R_2zpdbCSrY2UwHGH,22,55
29503,R_3jcb2XMW4yKZzez,15,38
29504,R_2QsrTcin7NkopRi,22,72
29505,R_20UmB8gSrb8yvWp,22,31
29506,R_2SDcLYk45lZCybU,22,28
29507,R_2zj39knl0TLVN59,18,53
29508,R_1r7msBTm41WOQ6I,17,30
29509,R_1l3sDvNOvduuEXb,22,67
29510,R_3M4Z96Mow8k1NeF,22,64
29511,R_1ovBKGR2VGSlZh1,22,75
29512,R_2v6XfinVYrTfkWC,22,74
29513,R_ZDmxNetHfVBeloZ,24,56
29514,R_1JIxaCQ8cwDvWfk,22,52
29515,R_28MXz44uFC1WYw1,14,58
29516,R_2SjZWMuTeZLaZID,20,50
29517,R_1lb2GWqfze08Rm0,22,56
29518,R_3I4tuIm2FVlQLdG,16,32
29519,R_2xQNNX7m2aQc2x0,24,18
29520,R_23sRaILnCX3jrUJ,22,58
29521,R_1pnvGwk9Xua5tUh,14,36
29522,R_1otNoE11hJi8fiH,22,66
29523,R_2zpsnR7NdgYICUN,24,43
29524,R_1H0pDB6d1KjxGs2,22,60
29525,R_2DLycOosTPpINDC,17,60
29526,R_3IPR2ykp0U3lPNG,17,37
29527,R_2OJZIOmuUT8epQI,22,48
29528,R_1gUOTvdQ0wFXvXI,22,56
29529,R_1IEqKmm2KRMuGuW,17,50
29530,R_DCvBH2QBO5Zkkz7,22,52
29531,R_21tQnAhGF3FFSuk,24,66
29532,R_3032i3qpU2bOxnZ,17,38
29533,R_bNjb6ZPLAJkFrgZ,20,67
29534,R_10I21kNq4SeGtYV,24,66
29535,R_1DVbmHsfNwLXFos,24,37
29536,R_33vuEqL74v3kMwI,18,73
29537,R_2s5yHM5i9WRMIg0,14,62
29538,R_2c8yDgEjfnW92K8,22,68
29539,R_2flFe1zOEJXgefn,22,27
29540,R_2dyHP0YhYFfjbZx,24,20
29541,R_9HUm4jDgdNPjh1D,24,61
29542,R_1LcKsZIz65lH3xM,22,34
29543,R_1rJ3J03fHHGumZS,14,53
29544,R_aWTHiVKwty6fKrT,24,55
29545,R_2xQ8tiHAN6spAb1,22,29
29546,R_3egzixep0mYwj9Q,22,55
29547,R_2cuyaQ1tiYKj6bF,16,47
29548,R_9EkGj5wGTzizHON,22,63
29549,R_12avhdqV0n0uXs4,22,56
29550,R_2s09qsf8xKsjp3L,20,56
29551,R_2tLqFRtG1RQZiXg,24,54
29552,R_PSbjC2JxEv1FaIF,22,80
29553,R_2Yh7gZq1GVrD5HL,15,44
29554,R_2X4fOeKEb86B2UP,22,25
29555,R_AihgmaSldQfcju1,22,51
29556,R_3HnRl3qLx4JNbBx,15,60
29557,R_2wF5LjZu3kdORkb,22,48
29558,R_2rGVxzVLBwv2Ric,16,48
29559,R_2f2JB4uyd2ikSuL,24,54
29560,R_blLGihbMOXzpBdv,25,46
29561,R_242Sw071u6LGU1E,14,56
29562,R_3lykSLlKCju5NfP,24,63
29563,R_2TTeb3u7JMA1mSB,24,66
29564,R_3m9T1naEkzTqgLY,22,29
29565,R_sYGku31C2ZBxNip,22,75
29566,R_1IRTrldXweMtrvu,14,45
29567,R_1r37I6MoYOgKSA4,24,60
29568,R_sEZS1abQqRv6xSF,25,39
29569,R_1pGXyUIO8NG022i,14,58
29570,R_2aJ43UlIZbRWPEW,24,60
29571,R_1pYXa9QVjQFLJMj,14,66
29572,R_2ymjpeiRif2yevQ,22,38
29573,R_32JAkhz6ZmeX60Y,22,77
29574,R_3qBsH5ffKE9pGZ1,22,25
29575,R_YSIan78QwLhJju9,24,73
29576,R_3fl63DVU7ZRHCka,24,61
29577,R_2vli3FDCiJmnE1b,22,44
29578,R_r6CKKIL7Okaz25r,25,63
29579,R_31Y3J2f89fwYj53,24,68
29580,R_1fdD9ZzNCtFXAHs,22,38
29581,R_2tbR5cwdG8xALbz,22,54
29582,R_yWHuNe9zGC0dyJr,22,37
29583,R_12utInm4ZKAlfU8,24,78
29584,R_3gRDgpQ0ySjWdnv,22,23
29585,R_2Yn3XIZ3DqgQkoi,22,56
29586,R_3m4xtKEObKH5r8W,24,57
29587,R_3puaUX5gupWyBnF,22,23
29588,R_0rNhqXTrWVDVvCF,22,47
29589,R_VOQNG0p7zA42NUt,24,41
29590,R_3lREurjfSgLJHWw,24,39
29591,R_27UV7CtR3PVTnm0,14,49
29592,R_ykaJAX3UMvUbsvD,22,19
29593,R_11bFtb8oSGIsWp8,14,55
29594,R_3hg4eR4KkAWgFBT,16,28
29595,R_Z91MwsJaR7MAlMJ,22,69
29596,R_3RyfvjaHr1Dw8LR,24,62
29597,R_1OV4z6NaA0KUZ8i,22,57
29598,R_2aUH2wS83fjReVA,24,36
29599,R_blaemYLRoCATyLL,17,19
29600,R_1CdL6F8d7dNOpUz,14,61
29601,R_2b1QxWOVMbizXHA,20,64
29602,R_3nJIFPOuAjiwIBr,22,47
29603,R_2CV5Ono7RWRVfeY,22,22
29604,R_1E4BB3oycWVi7OS,22,52
29605,R_2WHivbC4zOQsmzO,15,28
29606,R_SAF0RQG1m4r8mtj,22,43
29607,R_3iwe9zchu6Z6hFs,20,32
29608,R_1CqFhJuN8S4jiMg,24,54
29609,R_2dSXx32v0uyrx5P,22,25
29610,R_1kTZNQuyjJv4rVS,15,49
29611,R_A4pWP6DTkH49hND,22,61
29612,R_4YhD1AiPCebeWwV,16,65
29613,R_2ruuB8iL6TG16YW,22,21
29614,R_29uJdWjjliMEHKu,24,36
29615,R_2EF4TLIScvQKmLG,23,41
29616,R_2zYA41qZd90jbhL,22,29
29617,R_12JhHIDCtJ9KEpQ,22,18
29618,R_eEdHgNYwIQ554f7,14,77
29619,R_2e9aU4JEUg2qCYy,20,58
29620,R_2QswocK1GZu9BL7,24,61
29621,R_1GDpXSA5g2YovSs,22,45
29622,R_2ccty2rQJnzuqBo,24,78
29623,R_2EhIccSmk6uQfW3,16,41
29624,R_2SqQd4AhE04iUzN,22,66
29625,R_31XciibvIkY0UXz,22,51
29626,R_79AGWGufcocJbup,20,25
29627,R_1C7KAbljO1pk7lZ,22,54
29628,R_2zBy0K5b6oLbcz5,22,75
29629,R_vwdnN9cY7jeOmGJ,22,62
29630,R_um0AlwzY0wTgokV,15,43
29631,R_1dbjqQwH1NmfImL,22,31
29632,R_2YyT9dXZJpOfGrV,24,29
29633,R_XB1lvws4QCZ3pct,14,40
29634,R_1kSsyVTqgqiXPX0,15,35
29635,R_Q4bsHU9xKyiCSR3,22,77
29636,R_32MbnHXpnU84ItY,22,77
29637,R_2BlA1J6pt60EGL1,16,26
29638,R_oZX6Nojfk2BZSsp,22,26
29639,R_1dFfo9OzPGHuRRv,22,43
29640,R_25YPBuUlbk722jG,17,50
29641,R_yw5KyJUUG7a2ujv,24,21
29642,R_BWn1MI8kL3EjgR3,22,37
29643,R_3et8b353a6txeBh,15,74
29644,R_OpB7wF9aZ1nb1tv,22,64
29645,R_2wA05YaOj2QdB6p,24,22
29646,R_2qkk46RsaQjVcSv,24,48
29647,R_ClzEnjdxyrq0cgh,22,73
29648,R_3J8XPkFrAMlJxBz,22,31
29649,R_tWJyQ2ttvwm8OtP,24,71
29650,R_3nuzGoRJaS6Dsl7,22,51
29651,R_3EKHiST6P34XKNa,24,33
29652,R_r6zx5XGJx6Q6z7j,20,56
29653,R_33s7ycUpl3DYX9R,24,23
29654,R_2R7wOHddtvfk5rm,22,70
29655,R_3JqlJV1bCW5R8BI,22,34
29656,R_2w49oMtxEicB68c,22,19
29657,R_3e2jEbsNkTve6Lx,22,33
29658,R_1NDhdWmGL4qyb49,24,37
29659,R_1P0OsMIM45JTFHR,22,31
29660,R_1Hj0iyQI8t5TA1m,14,57
29661,R_eeADV2SMsF5BKzD,15,47
29662,R_1DMWZX2W0ZCqTpi,15,49
29663,R_2DSqc9edW8Fblqt,22,47
29664,R_wRlSrZ1nJF2CKxr,25,61
29665,R_0PoCCdko5ZKSfm1,22,45
29666,R_7QdxGsGP6L8yzGp,22,56
29667,R_1l6K2SOC4xIZhpR,22,59
29668,R_1LbdlVBSzhJgOvT,22,27
29669,R_qKPJg785f7Ds5qh,22,36
29670,R_3kixXTkjbTQ9QKs,24,64
29671,R_1gACxWstKUipaJ2,17,54
29672,R_3n7um8SOjwY1Wqn,15,64
29673,R_2rvHvRVyt7supPv,22,43
29674,R_SB6G1fMgME0ez5f,24,33
29675,R_SHl4y5X9t8phwpb,24,47
29676,R_2XmNEmHkotQnBdx,22,66
29677,R_DOgZKJcsnEh7jTH,22,35
29678,R_1r0Un3sTZDhYskF,22,37
29679,R_e3ezcBo77s4NKxP,14,59
29680,R_3KNS7PjAWf467Cm,22,66
29681,R_pcOygDAPtjZdQ3f,18,61
29682,R_2QQUuge99EumiYI,24,57
29683,R_2SjndLVFbnRXtTB,22,26
29684,R_0J4fAlI0hYYSf5v,20,37
29685,R_3RgUcHm5iITlD6F,24,19
29686,R_3HTZYTCrdSdlUCZ,22,28
29687,R_qxqfnFMMeo33nyN,22,66
29688,R_3PBMsDv1W7Lu4ud,22,40
29689,R_UXC5xtRwf7q4MCd,22,26
29690,R_eeBOwczsg1FCiZj,22,45
29691,R_02n2YONOHBfYaVX,22,84
29692,R_2bOxetLNvJqik71,24,31
29693,R_retGR1bUP23c2VX,22,52
29694,R_3k871zqI6gmfveg,22,40
29695,R_ePumRwCsJIEHp8B,22,39
29696,R_31nfRuVUKJRXjJV,22,31
29697,R_bvC1fh8Py113x05,16,67
29698,R_3nPAYmkkIoiJEsU,16,71
29699,R_3kdqxHOMaDtwJWE,24,59
29700,R_78MIdNUxaxJ0huF,22,80
29701,R_2P6BjJ1xTAZlcam,16,35
29702,R_2qf4N0hbRtdefHG,22,63
29703,R_UW5nJDzw2MrJIVr,24,26
29704,R_uvOXbPgihdKpkyt,24,26
29705,R_2yjedC7dHT3YIzr,24,44
29706,R_3g28abyj5f8Umbx,22,55
29707,R_27vWmTsKYAbo9OI,14,54
29708,R_r27fOs8FbHKmioV,22,42
29709,R_12yjPKmTsFfbXMe,22,60
29710,R_RkJnQRJy16g2mHL,22,42
29711,R_WDmoOpEMUI2vzln,14,47
29712,R_3qQYt5mUl1SsQpI,15,56
29713,R_2EFVLIyqsAS0Onm,24,24
29714,R_VOLLGIseDwbmGFb,22,53
29715,R_3nCcLb4opMUUohs,22,75
29716,R_4Zq4Y3O7ZMfRgl3,22,25
29717,R_1nSJmQW3vgG1ZlY,22,31
29718,R_2mGqHwcLVcmkhgZ,22,52
29719,R_3eysXB2VVCjycAe,22,79
29720,R_dbWLfsWNOOykyn7,22,44
29721,R_5pvtk5vjfhAsYF3,22,69
29722,R_1NtVU1FMhtZ8tIl,15,29
29723,R_XETbaBAlQ33tBL3,22,60
29724,R_3I4wcbkzR7u8QAe,22,71
29725,R_3qNY6CDbejT4ecu,14,62
29726,R_2VqNGzD3xdds6Bx,20,66
29727,R_30qweudX3RQQ6Yl,22,69
29728,R_Rxge8oicwvme4Gl,20,32
29729,R_3mmKmYA1PIAurKa,22,22
29730,R_2amfAHIYFNa1CI5,14,36
29731,R_2TLEkTkxEf1Y6IH,24,32
29732,R_1Lb7RlTbojT9Ked,22,53
29733,R_UKC7bea1SdEjrMd,20,44
29734,R_5mOfsjSHoQAIlK9,22,37
29735,R_XLKTO0CzLzObTwt,22,67
29736,R_ZIAe2YWIQ8itY53,18,46
29737,R_tWASBBmLSFYfW5r,18,28
29738,R_3PMlcCqF8fvVimS,25,52
29739,R_2wHcBBxs58LGUU0,15,68
29740,R_2uEcnP8XrKJd4Q2,22,64
29741,R_qPK9Z4CwJZDgmuR,22,68
29742,R_3Ptd8EGV2sKDsUE,24,41
29743,R_1lhLzf1xn3U1QF8,22,39
29744,R_2zkZgywQaQtugba,22,63
29745,R_3lsILjgiByMCKXq,24,52
29746,R_1jrALvLx1tjLkfX,22,48
29747,R_2fqcCLN1zBbge9X,22,44
29748,R_11XttrrWgp7ELeM,14,58
29749,R_3qW1xpUhxE3J1B7,22,21
29750,R_25MHjPLQujHijKI,24,31
29751,R_1LkgWWqID4c25Cw,22,35
29752,R_1gdupg24UJkdjEZ,22,60
29753,R_2dKe3OljqiLRrxM,20,35
29754,R_eeXSe2MXOpQ4gFP,22,29
29755,R_1jQhMneoI4sJcnp,22,49
29756,R_vBKgzGQWkJdlgeR,15,38
29757,R_2xQVo15Mjm59slR,22,44
29758,R_21tSXewFhE6gKVG,22,57
29759,R_wLhE2L04GCZdLep,22,56
29760,R_2b1ruf4zW4FTC7W,14,28
29761,R_2CTHJ6HqUbsNpO8,24,62
29762,R_2CwybQ9zWRvZ4GU,24,60
29763,R_9ERxgFh99pmIYZb,14,42
29764,R_3QPmZDYkl41uceK,22,65
29765,R_2BssKxMR0lRlIVV,14,35
29766,R_3qIHA6hlT3MUXHI,22,39
29767,R_pShZBJo6Sme1kel,22,68
29768,R_T6FP700SBkpBmN3,22,36
29769,R_22Y80vG4tFsbHh6,22,68
29770,R_5sCWe3mNdFkDkGZ,14,63
29771,R_2ZKVoHcDxsex64U,24,73
29772,R_263XiMXaNUdKdum,24,44
29773,R_3ERUpTLMaHAxjjq,22,45
29774,R_2EHxSATxkOOh3t2,22,30
29775,R_3mjKhWDT1tTAmjv,22,52
29776,R_1mEhY5IyVtCFeDf,20,51
29777,R_2PmSUX5ZznenVcR,24,23
29778,R_3Ptta02TLnaKz3T,20,55
29779,R_265MQopO0Snfv8D,22,30
29780,R_x5X8JASo7SJVFzX,22,29
29781,R_3kjF84httPOHKJL,22,39
29782,R_2bOFxmxLg7ZBSSj,14,25
29783,R_eaZw1S4ArhsAbAZ,15,73
29784,R_3ISDNMYt5wkYikx,22,57
29785,R_3D7UNNIBWc6lec0,24,50
29786,R_3F40ZFWVgpL6BD0,15,41
29787,R_2PwhgCLXQmCoaT2,15,21
29788,R_1hyU1avFXM1Dh2k,22,27
29789,R_28YG1NJLANgbuf4,15,47
29790,R_3EhWvjiBCvwm7Pf,24,59
29791,R_ywHhCQNwX7XXRfP,15,62
29792,R_2YKvx4c7cewI9lg,18,75
29793,R_2pWU4fIVsMdodZg,22,76
29794,R_2ydbDeOzx8Px8J7,20,52
29795,R_2v1i65Fvao6yPFc,24,31
29796,R_2aJ3lTTpCXuCS1Q,17,52
29797,R_301Wk848n62J66A,24,33
29798,R_3oZnvLSZWfjOs4n,15,23
29799,R_vDILyMW0tpqd5wR,14,66
29800,R_2tE7g5qyjVfDaK6,17,33
29801,R_3qyr47fojDGiKtt,14,62
29802,R_TpZmPRS4UmTxX3j,25,45
29803,R_s4C0u9MwgcyCAmd,20,64
29804,R_24qs7J8ZqQuhyRq,22,33
29805,R_2CZXHkTsaBKRE9v,22,58
29806,R_3KZu3F3Pg10ieyc,15,74
29807,R_usJtSfuPBj9eWJj,24,72
29808,R_2xFBVleLvh7E8Z1,15,40
29809,R_4UvB0hLY8bBkSC5,22,28
29810,R_OBBaaSnwKbmDDmF,20,24
29811,R_qz09giSxwkJWkJH,16,74
29812,R_3nTTtip9cGcY5O8,22,37
29813,R_1nUCCb5YxQ9QeAr,24,44
29814,R_ut8rOSHumCub5sZ,15,64
29815,R_1zZdEPqNLZHCvjH,22,34
29816,R_1KvC46WBkeliIyt,14,28
29817,R_5vdqO6TWwGJFlQJ,22,57
29818,R_2R4WZ8CyPGvvIIk,22,50
29819,R_2dSfjHcYHIp02Xc,15,35
29820,R_2wKPU9ZdkNqo9rU,24,60
29821,R_1FaFjWGEvwDKDBv,22,70
29822,R_2sZsrzrS5Z03EZE,14,28
29823,R_1IN8rkEHtHRFGxF,20,46
29824,R_2eVU8QEpz3c0TPm,14,58
29825,R_DpMDY4JrvG5t5ER,22,25
29826,R_2pSmyKT0vue9aFt,20,60
29827,R_1kHxRiJams8jsVW,22,36
29828,R_3MnkrArxAlkphtF,14,45
29829,R_1KuO1dqgkFDgaP6,16,62
29830,R_2y3lXLKZQuyShms,14,47
29831,R_2BrqPFh05vvlT99,16,67
29832,R_1Qrrb6glOkqbIR2,16,51
29833,R_1nTPT48AcO5Nbrq,22,55
29834,R_2QXnGv7O2EHzUNT,24,62
29835,R_1Gv2I2UABNAQMYm,22,21
29836,R_AcylNqfqFFA3Aat,22,61
29837,R_1mkIe9TQ9aIukA4,15,49
29838,R_Z3RDiOcfd3EkZOh,24,77
29839,R_2aW9BLDMMp6J3j3,24,60
29840,R_1Qc025d6qlMdDZH,24,28
29841,R_1l9mB0JqOgVK0C0,24,69
29842,R_3kc5EMx9H0mo210,22,39
29843,R_29nxpM2kbTqT6tv,22,28
29844,R_3n8BdZ5NLIoJbj4,22,34
29845,R_V4JndKJqLCSAcNj,22,75
29846,R_3h4TDHXziqBcDOO,22,29
29847,R_3ilk5QlA62wiMrQ,17,49
29848,R_3kifoCGcXkT0N39,22,73
29849,R_10w2ZgLpJI2YDNs,22,39
29850,R_1lcR2N4isyQ2d7L,16,23
29851,R_1ONbeP7DlUOVLvH,14,55
29852,R_dhWJIjRzlvMhgjL,14,46
29853,R_qwlht9um84tlG0h,22,53
29854,R_O3UiGQla7hRAmC5,22,48
29855,R_1CwnMMWZdjdstS4,22,68
29856,R_2CVR36ADOJWJFBK,22,47
29857,R_1Eb0Mp6HpxzKYye,15,56
29858,R_2xJEjN3zyE2FZAu,15,52
29859,R_1MWdn1kECK9aiJO,22,70
29860,R_1FK55nRst9IwYve,22,21
29861,R_9sh49lZoZ3xOQOl,20,33
29862,R_3scDSGyNWqOtibz,22,29
29863,R_BQ985BZmlThSCcx,22,57
29864,R_O7LZDz1p3F39G6Z,22,67
29865,R_SPs7jxKNHQ51VXH,24,77
29866,R_1jx4NoVXw433Cr5,22,66
29867,R_yQszDEDvF4OABY5,14,46
29868,R_rqkSKsYlZY7sYeZ,22,33
29869,R_12eTlcVIsVIAXCj,15,58
29870,R_2VF28QbhBHvtqsr,22,56
29871,R_cTrq3hFY57GDTMt,14,63
29872,R_00z9xh0VIlxAbCN,18,68
29873,R_2pLSfk6RInfU5Rh,18,29
29874,R_1itG3vSrCbjunaj,14,40
29875,R_2V1FWCsFRB5W8I9,15,69
29876,R_2aJOLevcLBJkG6t,18,55
29877,R_1IRBSTo3re4d1Gq,22,70
29878,R_71a8LkNwJ9CMXeh,14,46
29879,R_1OouRvgsoV80FZX,22,19
29880,R_3q8uV7VBCwkcG3C,24,66
29881,R_3k7Cu6dZ1p61CFk,24,23
29882,R_3fV6fsPi3f1S95F,17,76
29883,R_2cnoXUwHQ7ad17s,20,61
29884,R_1DHn9Sy4F7RRs6G,22,31
29885,R_10ShskCgMy0Yr7M,22,38
29886,R_VJdzZDGQhThyIdH,15,28
29887,R_vdhLxUWgNJGEn8l,24,31
29888,R_rq2cCNOvmRsFkGd,16,72
29889,R_3GeP7yg19kGrXYK,22,78
29890,R_2tybRsj4D0f6TdE,24,53
29891,R_3eyjZNOQ973haqK,24,44
29892,R_28SxcBKUjwOH9fq,22,68
29893,R_VXdylxs6piluXW9,24,36
29894,R_p6PTJUHI267xwE9,22,51
29895,R_SIzjev9iXluBWj7,24,51
29896,R_20Ms83C4rwJHwTR,24,67
29897,R_3HChJKnY7e07fNH,18,39
29898,R_2c6nCxfoj0IG8aV,22,67
29899,R_3RxCg8tyCT2H2ko,14,67
29900,R_3oXTJpDLX4fHGJv,20,19
29901,R_3qqcHgUKXBsJxZX,17,69
29902,R_86YYXhK9XhnIGqZ,22,57
29903,R_6FFM5C8UFWlyVy1,22,68
29904,R_2dEFT0flGYc1x9j,22,24
29905,R_TusC6JaTzI2qO6l,14,19
29906,R_3PFdcYmhogNczLx,22,52
29907,R_b8aQFhCEMrPaEdr,22,26
29908,R_O7rl4jsO1HuPgwV,24,55
29909,R_2BktSAjczUELPEk,14,39
29910,R_2CPaMVzfvUsFuaL,22,41
29911,R_V3aLDt7MPD5qvDj,22,29
29912,R_UF6zZEIKJvhwXJv,22,34
29913,R_AnTpWmCYcIf7fkl,22,36
29914,R_ymVLjzptxQz35kt,22,35
29915,R_1M6cRuy2kJMcfiz,15,31
29916,R_2rZ4ijUOc46dNcY,22,63
29917,R_WfhdscOQJXgGgvf,22,59
29918,R_3npcg3A8kK8JviM,24,26
29919,R_3dSWc8SOGEQZRP7,15,48
29920,R_dciIB3ibpysxisp,22,33
29921,R_1Cf1wkrtuGa6BDO,22,42
29922,R_2TsD16MOcmR1Lbn,24,62
29923,R_3PCeyy8L6tO0oHe,18,58
29924,R_1FyPgWzpFlDQ3NY,16,68
29925,R_24C4Vph8nllHgH1,22,55
29926,R_1QykIrMRpSJkhOH,15,60
29927,R_tWosm6qZ8H9C8Mx,22,75
29928,R_2bORc0ciQWup8Ga,16,58
29929,R_OALOkIYXgdHmVQ5,22,27
29930,R_2c76xAGLMWwzCDd,14,36
29931,R_b9qNz9RCLnPyzsd,24,23
29932,R_2tkZXeS3ycS6ITp,24,67
29933,R_ONC0hHwNva9tm1z,20,36
29934,R_21u2i3w7jJGgCRy,24,60
29935,R_Oev0MKizkXuqpAl,24,66
29936,R_RQPLvSQRYSmVx6h,24,46
29937,R_2CBPBANP7qyxufC,17,74
29938,R_122VIe0A8n7vJJ5,22,39
29939,R_eRuFWQECseq96Qp,24,71
29940,R_1i2GYIn0j7duhl4,24,29
29941,R_2S0vye7dJ4FtZz2,14,49
29942,R_pN0TXJ6ozU56SaZ,20,77
29943,R_AMUTmgMIkQVnMhH,20,69
29944,R_3eqcNq1YB6YL36V,24,51
29945,R_27gxczbBvvTDjsU,22,46
29946,R_1MWLq0Qsp124co6,22,62
29947,R_2tGwOSvp2GCpICs,22,26
29948,R_3saV3wTe4qwUDuJ,22,60
29949,R_2b2DfH5b0LYJ8VD,14,57
29950,R_vvNiWIgN5QY1J2V,22,68
29951,R_1MQVk9uWH8kXUBf,24,48
29952,R_2ElTn63GzvcOTwU,14,61
29953,R_1hX4YhW4imBYO3y,22,56
